ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M2367,cesta I. triedy,11,11_212 Most cez potok Jasný v obci Horelica,212,49.425029796,18.833868149,403.8555,dosková,prefabrikovaný železobetón,27.0,75.0,232.0,podľa tabuliek,Vodný tok,1953,Nezistený,1,7,Nezistený,11,10,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A37000,2613A04101,194650,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,5
M1812,cesta I. triedy,11,11_213 Most cez potok Oščadnica v k.ú. obce Oščadnica,213,49.420416996,18.837121187,402.134999,trámová,monolitický železobetón,10.0,28.0,69.0,podľa tabuliek,Vodný tok,1938,Nezistený,1,26,Nezistený,7.5,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A04102,2613A34300,212359,Žilina,4,4,4,4,4,4,4,4,4,5,5,5,5
M3024,cesta I. triedy,11,Most cez bezmenný potok v Oščadnici,214,49.412183262,18.840345137,396.4455,trámová,prefabrikovaný železobetón,26.0,64.0,157.0,projektovaná,Vodný tok,1984,Nezistený,1,6.3,Nezistený,11.5,11.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A04200,2613A03301,8952,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M2978,cesta I. triedy,11,Most cez bezmenný potok v Krásne nad Kysucou,215,49.407280781,18.843185112,396.513999,trámová,prefabrikovaný železobetón,26.0,64.0,157.0,projektovaná,Vodný tok,1984,Nezistený,1,6.3,Nezistený,11.5,11.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A04200,2613A03301,8952,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M99,cesta I. triedy,11,Estakáda v Krásne nad Kysucou,216,49.399699126,18.841030714,404.46875,dosková,prefabrikovaný predpätý betón,26.0,64.0,157.0,podľa tabuliek,Cestná komunikácia,1983,Nezistený,8,321.88,Nezistený,13.36,11.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A03302,2613A25702,2119,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M7227,cesta I. triedy,11,Most ponad úbočnicovú strž v Krásne nad Kysucou,217,49.390312114,18.837550905,424.873749,dosková,prefabrikovaný predpätý betón,26.0,64.0,157.0,podľa tabuliek,Miestna komunikácia,1983,Nezistený,3,86.7,Nezistený,12.87,11.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A03302,2613A25702,2119,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M5617,cesta I. triedy,11,Predĺženie klenbového mosta v Krásne nad Kysucou,218,49.380274885,18.841241127,401.225,dosková,monolitický železobetón,19.0,48.0,118.0,projektovaná,Vodný tok,1984,Nezistený,1,3.7,Nezistený,41.6,33,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A25702,2631B00100,194493,Žilina,5,5,5,5,5,5,5,5,5,5,5,3,3
M2023,cesta I. triedy,11,Podchod pre peších v Krásne nad Kysucou,219,49.376387372,18.840958842,385.695,klenbová,oceľ -  plnostenná,34.0,80.0,196.0,podľa tabuliek,Miestna komunikácia,1984,Nezistený,1,4.02,Nezistený,13,13,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A25702,2631B00100,194493,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2241,cesta I. triedy,11,"Most cez potok ""U Blažkov""v Krásne nad Kysucou",220,49.374734822,18.840469287,382.9355,trámová,prefabrikovaný predpätý betón,26.0,64.0,157.0,projektovaná,Vodný tok,1984,Nezistený,1,6.76,Nezistený,12.5,11.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A25702,2631B00100,194493,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M3378,cesta I. triedy,11,"Most cez potok ""U Drozdov"" v Krásne nad Kysucou",221,49.36604809,18.833522312,379.70625,trámová,prefabrikovaný železobetón,26.0,64.0,157.0,projektovaná,Vodný tok,1984,Nezistený,1,8.26,Nezistený,11.5,11.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A25702,2631B00100,194493,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M1392,cesta I. triedy,11,Most cez bezmenný potok v Kysuckom Lieskovci,226,49.344276524,18.810024818,369.171,dosková,prefabrikovaný železobetón,20.0,64.0,157.0,podľa tabuliek,Vodný tok,1971,Nezistený,1,4,Nezistený,11.5,10.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Kysucké Nové Mesto,2631A07302,2631A00501,2130,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M7332,cesta I. triedy,11,11_227 Most cez potok Lodnianka v Kysuckom Lieskovci,227,49.334585861,18.808000211,365.5365,dosková,prefabrikovaný železobetón,40.0,100.0,255.0,odhadom,Vodný tok,1971,Nezistený,1,8,Nezistený,12.25,10.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Kysucké Nové Mesto,2631A00602,2631A27600,345556,Žilina,3,3,3,3,3,4,4,4,4,5,5,5,3
M115,cesta I. triedy,11,11_228 Most cez Povinský potok v obci Povina,228,49.314030217,18.803998092,359.630999,dosková,prefabrikovaný železobetón,36.0,84.0,216.0,podľa tabuliek,Vodný tok,1971,Nezistený,1,9.12,10.715,14.5,10.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Kysucké Nové Mesto,2631A27800,2631A00800,327906,Žilina,4,4,1,1,1,1,1,1,1,1,1,1,1
M349,cesta I. triedy,11,11_229 Most cez Vadičovský potok v obci Radoľa,229,49.297463683,18.789231459,347.1045,dosková,prefabrikovaný predpätý betón,15.0,25.0,101.0,odhadom,Vodný tok,1971,Nezistený,1,15.4,Nezistený,12.25,10.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Kysucké Nové Mesto,2631A00901,2631A00905,327896,Žilina,4,4,5,5,5,5,5,5,5,5,6,6,4
M309,cesta I. triedy,11,11_230 Most cez potok Snežnica v obci Oškerda,230,49.276479973,18.763207295,345.379,dosková,prefabrikovaný predpätý betón,32.0,80.0,196.0,porovnávací výpočet,Vodný tok,1988,Nezistený,1,10.84,Nezistený,12.92,11.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Kysucké Nové Mesto,2631A21100,2631B00300,327839,Žilina,3,3,3,3,3,4,4,4,4,4,4,4,4
M4326,cesta I. triedy,11,Most nad železnicou pred obcou Brodno,232,49.268084431,18.753143306,352.018249,trámová,prefabrikovaný predpätý betón,25.0,75.0,229.0,podľa tabuliek,Železnica,1967,Nezistený,3,59.9,Nezistený,13.5,11,Nezistený,Nezistený,NDS,NDS - SSUR CA,Žilina,2631B00500,2631A41300,8633,Žilina,5,5,5,5,5,5,5,5,4,4,4,4,5
M3188,cesta I. triedy,11,Most cez Brodňanský potok,233,49.257941389,18.750726831,336.223937988281,dosková,prefabrikovaný predpätý betón,48.0,94.0,300.0,porovnávací výpočet,"Vodný tok,  Vodný tok",1980,Nezistený,1,13.55,Nezistený,12.4,10.25,Nezistený,Nezistený,NDS,NDS - SSUR CA,Žilina,2631A02900,2631A01710,2681,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M7225,cesta I. triedy,11,Most cez Makovský potok,234,49.243430786,18.740323462,332.293975830078,dosková,prefabrikovaný železobetón,30.0,65.0,90.0,porovnávací výpočet,"Vodný tok,  Vodný tok",1980,Nezistený,1,5.26,Nezistený,12.4,10.25,Nezistený,Nezistený,NDS,NDS - SSUR CA,Žilina,2631A01714,2631B00401,874724,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M6535,cesta I. triedy,11,11_234A Most nad cestou II_507 v Budatíne,234A,49.239254407,18.736034224,337.48075,dosková,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,"Cestná komunikácia,  Cestná komunikácia",2004,Nezistený,3,33.71,Nezistený,10.55,10.55,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00301,2631A00302,8456,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M4757,cesta I. triedy,11,11_235 Most nad železnicou a MK v obci Budatín,235,49.238094513,18.737078985,339.9465,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,1962,Nezistený,5,63.8,Nezistený,11.75,11.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00302,2631A00401,9319,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M6633,cesta I. triedy,11,11_235A Most nad železnicou a MK v Budatíne,235A,49.238180707,18.737195512,340.247749,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,2004,Nezistený,5,71.3,Nezistený,11.75,11.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00403,2631A00307,9318,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M4627,cesta I. triedy,11,11_236 Most cez rieku Váh -pravý v Žiline,236,49.234442568,18.736449746,334.31925,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2000,Nezistený,3,132.83,Nezistený,13.5,11.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00411,2631A06101,458106,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M4789,cesta I. triedy,11,11_236A Most cez rieku Váh -ľavý v Žiline,236A,49.234413211,18.736604702,334.580249,trámová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1956,Nezistený,3,119.1,Nezistený,12.47,11.94,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A06104,2631A00402,8976,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M6437,cesta I. triedy,60,11_237 Most -MÚK -estakáda nad železnicou v Žiline,237,49.230043295,18.731408921,334.343811035156,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,"Cestná komunikácia,  Cestná komunikácia",2000,Nezistený,1,1007.76,Nezistený,8.59,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A06102,2631A06109,8971,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M5852,cesta I. triedy,60,11_237.1 Most MÚK -estakáda v Žiline,237 1,49.229540447,18.729881598,339.5255,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Iná prekážka,2000,Nezistený,5,146.42,Nezistený,8.59,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00101,2631A00105,2703,Žilina,3,3,3,3,3,2,2,2,2,2,2,2,2
M2695,cesta I. triedy,60,11_237A Most nad MK v Žiline,237A,49.23251,18.73548,335.242126464844,trámová,monolitický predpätý betón,23.0,51.0,86.0,podľa tabuliek,"Miestna komunikácia,  Miestna komunikácia",1978,Nezistený,5,139,Nezistený,10.75,10.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00108,2631A06103,454822,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M5802,cesta I. triedy,60,11_238 Most nad železnicou v Žiline,238,49.231167767,18.733864608,342.527,trámová,prefabrikovaný predpätý betón,23.0,51.0,86.0,podľa tabuliek,Železnica,1978,Nezistený,4,236,Nezistený,10.75,10.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00108,2631A06103,454822,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M5980,cesta I. triedy,60,11_239 Most MÚK A-3 v Žiline,239,49.230077894,18.731729771,341.65975,trámová,monolitický predpätý betón,23.0,51.0,86.0,podľa tabuliek,Miestna komunikácia,1978,Nezistený,3,158.5,Nezistený,10.75,10.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00104,2631A00108,7146,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M1887,cesta I. triedy,60,11_239A Most nad železnicou Žilina-Rajec v Žiline,239A,49.229149676,18.729881471,341.283249,trámová,monolitický predpätý betón,19.0,42.0,71.0,podľa tabuliek,Železnica,1978,Nezistený,6,186,Nezistený,10.75,10.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00104,2631A00108,7146,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M328,cesta I. triedy,60,11_239A1 Most MÚK A1 v Žiline,239A1,49.228196419,18.727845772,339.78475,trámová,monolitický predpätý betón,32.0,71.0,118.0,odhadom,Cestná komunikácia,1978,Nezistený,7,184,Nezistený,6.55,6.55,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00103,2631A00104,7148,Žilina,3,3,3,3,3,4,4,4,4,4,4,4,4
M6257,cesta I. triedy,60,11_240 Most MÚK A-5 v Žiline,240,49.227990748,18.728419393,341.562749,trámová,monolitický predpätý betón,23.0,51.0,86.0,podľa tabuliek,Cestná komunikácia,1978,Nezistený,5,158.5,Nezistený,10.75,10.75,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Žilina,2631A00107,2631A00104,7145,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M6064,cesta I. triedy,11,Most na privádzači Čadca,001A,49.439759142,18.792849834,426.30375,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2004,Nezistený,10,327.89,Nezistený,15.7,12.5,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A03900,2613A38500,8695,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M7333,cesta I. triedy,11a,Most na vetve križovatky Čadca - Žilina,001B,49.439581635,18.796393617,424.910749,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,2004,Nezistený,6,199.7,Nezistený,11.95,9.2,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41103,2613A41101,1220371,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M7120,cesta I. triedy,11a,Most nad Bukovským potokom,001C,49.438650678,18.798300962,418.577,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2004,Nezistený,4,154.3,Nezistený,10.92,9.2,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41101,2613A41104,1220361,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M1893,cesta I. triedy,11a,Most pri Kysuci,001D,49.436110838,18.799269331,421.01575,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,431.25,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41101,2613A41104,1220361,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M1336,cesta I. triedy,11a,Most nad údolím u Klimka,2,49.431837679,18.809948426,451.11,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Údolie,1998,Nezistený,0,122.76,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M4715,cesta I. triedy,11a,Most nad údolím,3,49.430034261,18.813493888,436.88975,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,208.22,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M4810,cesta I. triedy,11a,Most - poloestakáda,4,49.428819112,18.814537327,428.804962158203,trámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,84.46,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M4999,cesta I. triedy,11a,Most cez údolie,5,49.428127578,18.815139259,429.142999,trámová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,54.56,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M1426,cesta I. triedy,11a,Most nad zosuvom,6,49.425846092,18.819131635,429.917,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,118.48,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M876,cesta I. triedy,11a,Most nad miestnou komunikáciou,7,49.425687464,18.825850015,410.12725,trámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,11.24,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M2638,cesta I. triedy,11a,Most nad bezmenným potokom,8,49.42546853,18.834070074,406.971,trámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,7.55,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A41104,2613A04104,1220364,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M3135,cesta I. triedy,11a,Most nad potokom Oščadnica,9,49.420354497,18.837763937,402.837499,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,25.12,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A00700,2613A04200,9330,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M7038,cesta I. triedy,11a,Most nad miestnou komunikáciou,10,49.418799116,18.837702975,406.36925,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Nezistený,1998,Nezistený,0,25,Nezistený,11.75,11.75,Nezistený,Nezistený,NDS,NDS - SSUR CA,Čadca,2613A00700,2613A04200,9330,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,1
M2321,cesta I. triedy,12,12_002 Most cez bezmenný potok v obci Čierne,2,49.491510548,18.82145775,460.574999,klenbová,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,Vodný tok,2012,LM1,1,2.317,Nezistený,9.499,9.107,24.27,24.352,STAT,SSC - IVSC ZA,Čadca,2613A09700,2613A42500,194220,Žilina,5,1,1,1,1,1,1,1,1,1,1,1,1
M5954,cesta I. triedy,12,12_003A Most cez potok Ondrašov a MK,003A,49.495592754,18.827778923,464.53955078125,iná,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Miestna komunikácia",2008,Nezistený,0,107,Nezistený,12.58,Nezistený,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A09900,2613A10000,194222,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,4
M620,cesta I. triedy,12,12_004 Most cez bezmenný potok a MK v obci Čierne,4,49.50294143,18.842286777,480.489499,klenbová,kameň,20.0,47.0,80.0,Nezistený,"Vodný tok,  Miestna komunikácia",1870,K-STNU,1,4.79,Nezistený,6.85,6.85,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A10000,2613A10100,194223,Žilina,4,6,3,3,3,3,3,3,3,3,3,3,3
M5526,cesta I. triedy,12,12_005 Most cez Stankovský potok a MK v obci Čierne,5,49.507758189,18.847524141,479.39075,klenbová,kameň,30.0,57.0,120.0,Nezistený,"Vodný tok,  Miestna komunikácia",1870,Nezistený,2,12.995,Nezistený,6.5,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A42302,2613A03501,1377705,Žilina,5,6,3,3,3,3,3,3,3,3,3,3,3
M921,cesta I. triedy,12,12_006 Most cez bezmenný potok v obci Skalité,6,49.498833284,18.885221673,514.72,dosková,monolitický železobetón,13.0,40.0,350.0,podľa tabuliek,Vodný tok,1930,Nezistený,1,2.5,Nezistený,6.8,6.8,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A11700,2613A11800,194240,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M6323,cesta I. triedy,12,12_007 Most cez potok Vreščovka v obci Skalité,7,49.492585859,18.907827191,536.091,dosková,prefabrikovaný predpätý betón,20.0,60.0,100.0,podľa tabuliek,Vodný tok,1968,Nezistený,1,12,Nezistený,9,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A42100,2613A12700,1377698,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,6
M6595,cesta I. triedy,12,12_008 Most cez potok Skaliťanka v obci Skalité,8,49.49295713,18.91161033,539.80375,dosková,prefabrikovaný predpätý betón,20.0,62.0,207.0,odhadom,Vodný tok,1967,Nezistený,1,12.6,Nezistený,9,6.5,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A12700,2613A12900,194250,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,6
M7006,cesta I. triedy,12,12_009 Most cez bezmenný potok v obci skalité,9,49.497401125,18.934364533,577.599,dosková,monolitický železobetón,13.0,40.0,350.0,podľa tabuliek,Vodný tok,1932,Nezistený,1,3,Nezistený,7,6.2,Nezistený,Nezistený,STAT,SSC - IVSC ZA,Čadca,2613A42000,2613A13500,1377697,Žilina,4,4,4,4,4,4,4,4,4,5,5,5,5
M3939,cesta I. triedy,13,13_001 most cez odvodňovací kanál Čalovo - Medveďov,1,47.842523526,17.728010122,127.964999,dosková,prefabrikovaný železobetón,22.0,32.0,120.0,porovnávací výpočet,Kanál,1967,Nezistený,1,12.5,Nezistený,9.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4532A01900,4532A17700,1409,Trnava,4,4,4,4,4,4,4,4,6,6,6,6,6
M7017,cesta I. triedy,13,13_002 Most cez odvodňovací kanál Veľký Meder - Medveďov,2,47.838678697,17.717921613,111.366999,dosková,prefabrikovaný železobetón,28.0,52.0,172.0,porovnávací výpočet,Kanál,1967,Nezistený,1,13.2,Nezistený,9.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4532A01900,4532A17700,1409,Trnava,4,4,4,4,4,4,4,4,6,6,6,6,6
M4067,cesta I. triedy,13,13_003 Most cez odvodňovací kanál Čalovo - Medveďov,3,47.826754769,17.695931305,113.02525,trámová,prefabrikovaný predpätý betón,34.0,53.0,95.0,porovnávací výpočet,Kanál,1967,Nezistený,1,26,Nezistený,9.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4534A00900,4534A02800,1431,Trnava,4,4,4,4,4,4,4,4,5,5,5,5,6
M5840,cesta I. triedy,13,13_004 Most cez odvodňovací kanál Čalovo - Medveďov,4,47.815893753,17.679539477,113.205,trámová,prefabrikovaný predpätý betón,22.0,40.0,80.0,porovnávací výpočet,Kanál,1967,Nezistený,1,24.6,Nezistený,9.5,8.5,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4534A02800,4534A01000,289951,Trnava,4,4,4,4,5,5,5,5,6,6,6,6,6
M6816,cesta I. triedy,13,13_005 Most nad cestou II/506 v k.ú. obce Medveďov,5,47.799349661,17.657148288,118.73575,trámová,monolitický železobetón,22.0,48.0,80.0,projektovaná,Cestná komunikácia,1942,Nezistený,3,22.1,Nezistený,8,8,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4533A01200,4533A00703,290096,Trnava,4,4,4,4,4,4,4,4,5,5,5,5,5
M3740,cesta I. triedy,13,13_006 Most cez rameno Dunaja za obcou Medveďov,6,47.79702873,17.654940219,119.929749,trámová,oceľ -  plnostenná,26.0,65.0,332.0,porovnávací výpočet,Vodný tok,1962,Nezistený,1,98.55,Nezistený,8.72,7.5,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4533A00703,4533A00200,1240385,Trnava,3,3,4,4,5,5,5,5,7,7,7,7,7
M3602,cesta I. triedy,13,13_007 Hraničný most MR_SR cez Dunaj v Medveďove,7,47.793962318,17.651966183,121.390499,priehradová,oceľ -  plnostenná,28.0,80.0,222.0,porovnávací výpočet,Vodný tok,1993,Nezistený,3,361,Nezistený,8.7,7.5,Nezistený,Nezistený,STAT,SSC - IVSC BA,Dunajská Streda,4533A00703,4533A00200,1240385,Trnava,2,2,2,2,7,6,6,6,6,6,6,6,5
M7408,cesta I. triedy,14,14_001 Most cez Starohorský potok za odbočkou do obce Harmanec,1,48.78974,19.10321,406.01,dosková,prefabrikovaný železobetón,37.0,79.0,230.0,podľa tabuliek,Vodný tok,1968,Nezistený,1,8,9.15,11.5,9,105.225,159.6,STAT,SSC - IVSC BB,Banská Bystrica,3614A00105,3614A40300,283725,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,6,6
M3702,cesta I. triedy,14,14_003 Most cez Bystrický potok pri obci Harmanec,3,48.806580667,19.055879679,478.498749,dosková,prefabrikovaný železobetón,30.0,56.0,164.0,podľa tabuliek,Vodný tok,1968,Nezistený,1,8,Nezistený,11,8,Nezistený,Nezistený,STAT,SSC - IVSC BB,Banská Bystrica,3614A16200,3614A16300,280337,Banská Bystrica,4,4,4,4,4,6,6,6,6,6,6,6,6
M2220,cesta I. triedy,14,14_004 Most cez potok Bystrica v obci Dolný Harmanec,4,48.809514525,19.05277735,488.497,dosková,prefabrikovaný železobetón,43.0,93.0,250.0,podľa tabuliek,Vodný tok,1968,Nezistený,1,9.15,Nezistený,10.5,8,Nezistený,Nezistený,STAT,SSC - IVSC BB,Banská Bystrica,3614A16300,3614A16400,280338,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,5,5
M583,cesta I. triedy,14,14_005 Most cez potok Bystrica v obci Dolný Harmanec,5,48.811168946,19.051023066,493.1165,dosková,prefabrikovaný železobetón,32.0,60.0,330.0,odhadom,Vodný tok,1968,Nezistený,1,10.4,Nezistený,11,8,Nezistený,Nezistený,STAT,SSC - IVSC BB,Banská Bystrica,3614A16300,3614A16400,280338,Banská Bystrica,3,3,3,3,3,4,4,4,4,4,4,5,5
M6240,cesta I. triedy,14,14_006 Most cez Čierny potok v obci Harmanec,6,48.820966841,19.035708124,592.447499,dosková,prefabrikovaný železobetón,31.0,76.0,232.0,podľa tabuliek,Vodný tok,1968,Nezistený,1,7,Nezistený,9.05,8.05,Nezistený,Nezistený,STAT,SSC - IVSC BB,Banská Bystrica,3614A16400,3614A16700,280339,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,4,5
M2847,cesta I. triedy,14,14_007 Most cez potok Bystrica v obci Harmanec,7,48.82122,19.03454,585.63,dosková,prefabrikovaný železobetón,79.0,110.0,348.0,podľa tabuliek,Vodný tok,1968,Nezistený,1,9.15,Nezistený,9.05,8.05,Nezistený,Nezistený,STAT,SSC - IVSC BB,Banská Bystrica,3614A16400,3614A16700,280339,Banská Bystrica,4,4,4,4,4,6,6,6,6,6,6,4,6
