Trieda CK,Číslo CK,Evidenčné číslo mosta,ID mosta,Názov mosta,Investor,Rok postavenia,Zhotovitel,Zaťažovacia trieda STN,Počet otvorov,Dĺžka premostenia,Dĺžka nosnej konštrukcie,Voľná šírka mosta,Šírka medzi obrubami,Plocha nosnej konštrukcie,Plocha mosta,Stavebno-technický stav,Usek,Poc. Uzol,Konc. Uzol,Usekove stanicenie zac. objektu,Kumul. stanicenie zaciatku objektu,LongitudeE,LatitudeN,VyskaH,Dlzka DC,Druh konštrukcie,Materiál konštrukcie,Zaťažiteľnosť normálna,Zaťažiteľnost výhradná,Zaťažiteľnosť výnimočná,Spôsob stanovenia,Predmet premostenia,Smer useku,Typ useku,Ev. dlzka useku,Vlastník CK,Typ správcu CK,Správca CK,KRAJ,OKRES,Pokračovanie,Poradie
cesta III. triedy,527018,5,M159,527018-005 Most cez Trebušovský potok v obci Trebušovce,,1959.0,,,1.0,6.8,,7.6,7.3,,,Uspokojivý,374077.0,4614A12300,4614A12400,59,6718.0,19.198701449,48.116159174,165.530499,6.8,dosková,prefabrikovaný železobetón,50.0,60.0,100.0,odhadom,Vodný tok,0.0,medzikrižovatkový,115.0,BB SK,BB RSC,BB RSC - VK,Banskobystrický kraj,Veľký Krtíš,0.0,13.0
cesta III. triedy,527019,1,M3099,527019-001 Most cez horský pozok v osade Zábava,,1958.0,,,1.0,4.0,,7.4,7.2,,,Uspokojivý,3196.0,3634A01203,3634A13600,156,214.0,19.173479451,48.405620905,450.4125,4.0,dosková,monolitický železobetón,30.0,40.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,366.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,2.0
cesta III. triedy,527019,2,M2936,527019-002 Most cez potok Klinkovica za osadou Zábava,,1963.0,,,1.0,9.3,,7.3,7.0,,,Dobrý,474348.0,3634A14500,3634A14600,299,1184.0,19.186394829,48.404778398,468.5335,9.3,dosková,monolitický železobetón,34.0,53.0,230.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,2303.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,6.0
cesta III. triedy,527019,3,M6029,527019-003 Most cez zrážkový potok za osadou Zábava,,1963.0,,,1.0,2.05,,7.5,6.5,,,Dobrý,474348.0,3634A14500,3634A14600,820,1705.0,19.193180428,48.403750624,479.224499,2.05,dosková,monolitický železobetón,18.0,43.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2303.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,6.0
cesta III. triedy,527019,4,M1117,527019-004 Most  cez horský potok pod pílou Lopaty,,1949.0,,,1.0,4.9,,7.7,6.15,,,Uspokojivý,474348.0,3634A14500,3634A14600,2302,3187.0,19.212670232,48.402340604,516.26225,4.9,klenbová,monolitický železobetón,16.0,22.0,96.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2303.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,6.0
cesta III. triedy,527019,5,M5256,527019-005 Most cez horský potok v osade Lopaty,,1947.0,,,1.0,6.45,,7.4,6.8,,,Uspokojivý,474350.0,3634A14700,3634A14800,43,3385.0,19.215068859,48.401589151,519.5095,6.45,dosková,monolitický železobetón,22.0,29.0,170.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,2570.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,8.0
cesta III. triedy,527019,6,M1788,527019-006 Most cez  potok   Stružný v osade Lopaty,,1949.0,,,1.0,4.7,,9.5,9.5,,,Dobrý,474350.0,3634A14700,3634A14800,982,4324.0,19.219697494,48.394681766,577.2975,4.7,klenbová,monolitický železobetón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2570.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,8.0
cesta III. triedy,527019,7,M7564,527019-007 Most cez horský potok  v osade Lopaty,,1948.0,,,1.0,4.7,,7.0,7.0,,,Zlý,474350.0,3634A14700,3634A14800,1547,4889.0,19.226410441,48.394984938,608.118499,4.7,klenbová,monolitický železobetón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2570.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,8.0
cesta III. triedy,527019,8,M4784,527019-008 Most cez horský potok za osadu Lopaty,,1947.0,,,1.0,4.6,,6.5,6.5,,,Uspokojivý,474350.0,3634A14700,3634A14800,1868,5210.0,19.230557757,48.394843369,621.623999,4.6,klenbová,monolitický železobetón,35.0,73.0,203.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2570.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,8.0
cesta III. triedy,527020,1,M3653,527020-001 Most cez horský potok  za osadou Zábava,,1947.0,,,1.0,2.45,,6.0,6.0,,,Dobrý,3195.0,3634A01800,3634A14100,276,276.0,19.178971104,48.407804606,454.652499,2.45,dosková,monolitický železobetón,26.0,40.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1004.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,0.0
cesta III. triedy,527020,2,M7698,527020-002 Most cez potok Krupinica za osadou Zábava,,1947.0,,,1.0,3.9,,6.4,6.4,,,Dobrý,3195.0,3634A01800,3634A14100,326,326.0,19.179525994,48.408077267,453.792499,3.9,dosková,monolitický železobetón,18.0,21.0,175.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1004.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,0.0
cesta III. triedy,527020,3,M4134,527020-003 Most cez potok Krupinica  pred obcou Zaježová,,1900.0,,,1.0,4.0,,4.0,4.0,,,Uspokojivý,474344.0,3634A14100,3634A14200,3393,4397.0,19.205162225,48.438750192,518.735499,4.0,klenbová,kameň,6.0,16.0,75.0,porovnávací výpočet,Vodný tok,0.0,medzikrižovatkový,5167.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,1.0
cesta III. triedy,527020,4,M7037,527020-004 Most cez  horský potok za obcou Kalinka,,1948.0,,,1.0,2.9,,6.6,6.0,,,Dobrý,456927.0,3634A07500,3634A07600,574,11708.0,19.257040018,48.485977638,611.967999,2.9,dosková,monolitický železobetón,26.0,40.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,607.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Detva,0.0,7.0
cesta III. triedy,527020,5,M6527,527020-005 Most cez potok Kalinka v obci Kalinka,,1950.0,,,1.0,3.2,,6.3,5.5,,,Uspokojivý,456931.0,3634A07900,3634A08000,126,13983.0,19.280376866,48.494135505,522.352499,3.2,dosková,monolitický železobetón,21.0,32.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,138.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Detva,0.0,11.0
cesta III. triedy,527020,6,M6003,527020-006 Most cez Slatinský potok pri obci Kalinka,,1965.0,,,1.0,6.0,,7.5,6.5,,,Dobrý,456934.0,3634A08200,3634A08300,159,14396.0,19.28532397,48.495520606,512.845749,6.0,dosková,prefabrikovaný železobetón,48.0,116.0,412.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,875.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Detva,0.0,14.0
cesta III. triedy,527020,7,M5023,527020-007  Most cez Kocanský potok v obci Slatinské Lazy,,1945.0,,,1.0,3.55,,5.5,4.9,,,Dobrý,456936.0,3634A08400,3634A08500,654,15826.0,19.300707351,48.499782041,470.172999,3.55,dosková,monolitický železobetón,21.0,31.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,974.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Detva,0.0,16.0
cesta III. triedy,527020,8,M1958,527020-006 Most cez Slatinský potok pri obci Kalinka,,1948.0,,,1.0,5.8,,5.6,5.6,,,Uspokojivý,456936.0,3634A08400,3634A08500,943,16115.0,19.303481761,48.501470714,458.883499,5.8,dosková,monolitický železobetón,20.0,23.0,166.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,974.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Detva,0.0,16.0
cesta III. triedy,527023,3,M7613,527023-003 Most cez potok Krupinica pred obcou Bzovská Lehôtka,,1966.0,,,1.0,7.7,,6.3,5.3,,,Veľmi dobrý,474281.0,3634A12400,3634A12500,1639,1938.0,19.1270599,48.41904369,403.92775,7.7,dosková,prefabrikovaný železobetón,30.0,70.0,300.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2246.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,2.0
cesta III. triedy,527024,1,M5390,527024-001 Most cez melioračný kanál 026 02 za obcou Želovce,,1977.0,,,1.0,4.1,,8.1,7.5,,,Uspokojivý,374280.0,4623A05000,4623A05100,57,668.0,19.360835995,48.12366372,147.3785,4.1,dosková,monolitický železobetón,28.0,63.0,420.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1266.0,BB SK,BB RSC,BB RSC - VK,Banskobystrický kraj,Veľký Krtíš,0.0,5.0
cesta III. triedy,527024,2,M5264,527024-002 Most cez potok Krtíš medzi obcami Želovce a Kiarov,,1958.0,,,1.0,17.25,,8.0,5.9,,,Uspokojivý,374280.0,4623A05000,4623A05100,896,1507.0,19.369732368,48.127999731,153.032749,17.25,trámová,prefabrikovaný predpätý betón,20.0,34.0,126.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1266.0,BB SK,BB RSC,BB RSC - VK,Banskobystrický kraj,Veľký Krtíš,0.0,5.0
cesta III. triedy,527025,1,M2001,527025-001 Most cez potok Čebovský medzi obcami Slovenské Ďarmoty a Lesenice,,1982.0,,,1.0,8.0,,7.55,6.7,,,Dobrý,374125.0,4614A15900,4614A02300,1064,1941.0,19.26780308,48.096121639,144.661999,8.0,dosková,prefabrikovaný železobetón,37.0,69.0,342.0,odhadom,Vodný tok,0.0,medzikrižovatkový,2746.0,BB SK,BB RSC,BB RSC - VK,Banskobystrický kraj,Veľký Krtíš,0.0,3.0
cesta III. triedy,527026,1,M5066,527026-001 Most cez potok Krupinica v obci Zaježová,,1984.0,,,1.0,4.5,,7.85,6.85,,,Veľmi dobrý,3172.0,3634A02800,3634A02900,473,473.0,19.220050396,48.458928115,596.2825,4.5,dosková,prefabrikovaný železobetón,57.0,150.0,500.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,552.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,0.0
cesta III. triedy,527027,38,M2242,000527-038 Most cez potok v obci Pliešovce,,1946.0,,,1.0,2.55,,7.1,6.1,,,Dobrý,474284.0,3634A12700,3634A12800,4,960.0,19.159724399,48.419758542,407.603499,2.55,dosková,monolitický železobetón,26.0,40.0,196.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,97.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,1.0
cesta III. triedy,527027,40,M3784,000527-040 Most cez Rimavský potok v obci Pliešovce,,1946.0,,,1.0,2.6,,8.1,8.1,,,Dobrý,474290.0,3634A13300,3634A13400,75,1673.0,19.153033534,48.423743143,400.442999,2.6,dosková,monolitický železobetón,26.0,40.0,350.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,159.0,BB SK,BB RSC,BB RSC - ZV,Banskobystrický kraj,Zvolen,0.0,7.0
cesta III. triedy,529003,1,M4244,529003-001_most cez Čierny Hron v Č. Balogu -Jánošovke,,1957.0,,,1.0,13.7,,7.5,6.5,,,Uspokojivý,489084.0,3624A06500,3624A06600,30,1959.0,19.666315188,48.743224225,539.134999,13.7,dosková,monolitický železobetón,17.0,32.0,149.0,odhadom,Vodný tok,0.0,medzikrižovatkový,499.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,7.0
cesta III. triedy,529003,2,M2417,529003-002_most cez tok Križnô v obci Č. Balog,,1951.0,,,1.0,3.05,,7.0,6.4,,,Uspokojivý,489087.0,3624A06800,3624A06900,50,3791.0,19.687476283,48.734686677,556.82,3.05,dosková,monolitický železobetón,13.0,40.0,350.0,odhadom,Vodný tok,0.0,medzikrižovatkový,201.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,10.0
cesta III. triedy,529003,3,M6095,529003-003_most cez potok Strakovo v obci Č. Balog - Dobroč,,1959.0,,,1.0,4.0,,8.0,7.0,,,Uspokojivý,489091.0,3624A07200,3624A07300,65,4452.0,19.695983139,48.732626888,563.754249,4.0,dosková,monolitický železobetón,20.0,40.0,316.0,odhadom,Vodný tok,0.0,medzikrižovatkový,160.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,14.0
cesta III. triedy,529003,4,M3998,529003-004_most cez potok Brôtovo v obci Č. Balog - Dobroč,,1951.0,,,1.0,4.15,,7.1,6.5,,,Dobrý,489093.0,3624A07400,3624A07500,90,4696.0,19.699236284,48.732249309,566.271999,4.15,dosková,monolitický železobetón,14.0,77.0,378.0,odhadom,Vodný tok,0.0,medzikrižovatkový,399.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,16.0
cesta III. triedy,529003,5,M2802,529003-005_most cez Čierny Hron v Č. Balogu -Dobroči,,1951.0,,,1.0,6.9,,12.1,10.9,,,Uspokojivý,489095.0,3624A07600,3624A01300,3,5238.0,19.706438924,48.73325356,569.0485,6.9,dosková,prefabrikovaný železobetón,20.0,30.0,240.0,odhadom,Vodný tok,0.0,medzikrižovatkový,442.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,18.0
cesta III. triedy,529003,6,M1978,529003-006_most cez potok Šaling v obci Č. Balog - Dobroč,,1959.0,,,1.0,6.65,,6.3,5.6,,,Uspokojivý,489095.0,3624A07600,3624A01300,52,5287.0,19.707107149,48.733235625,572.18725,6.65,dosková,prefabrikovaný železobetón,22.0,39.0,242.0,odhadom,Vodný tok,0.0,medzikrižovatkový,442.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,18.0
cesta III. triedy,529004,2,M542,529004-002_most cez Hron pred žel. stanicou v Brezne,"Banskobystrická regionálna správa ciest, a.s.",2011.0,"VIALLE PLUS, s.r.o.",A,1.0,25.98,27.98,8.0,7.0,346.95,322.15,Bezchybný,489050.0,3623A17400,3623A03500,36,1099.0,19.629473947,48.802479225,488.50525,27.98,trámová,monolitický predpätý betón,32.0,80.0,280.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,171.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,9.0
cesta III. triedy,529005,1,M6843,529005-001_most cez potok Brezenec v Brezne,,1992.0,,,1.0,11.83,,9.5,7.5,,,Veľmi dobrý,3574.0,3623A04000,3623A17500,615,615.0,19.645979411,48.801356077,493.671249,11.83,dosková,prefabrikovaný predpätý betón,60.0,80.0,124.0,projektovaná,,0.0,medzikrižovatkový,1033.0,BB SK,BB RSC,BB RSC - BB,Banskobystrický kraj,Brezno,0.0,0.0
cesta III. triedy,530001,1,M6679,530001-001 Most cez potok Galička pri obci Bánovo,,1965.0,,,1.0,6.0,,7.0,6.0,,42.0,Dobrý,7082.0,3624A00600,3624A01500,112,112.0,19.865675474,48.716640735,566.248999,6.0,dosková,prefabrikovaný železobetón,51.0,118.0,422.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,321.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531001,1,M5766,531001-001 Most cez Belínský potok pred obcou Belín,,1963.0,,,1.0,5.1,,11.4,10.2,,58.0,Dobrý,417856.0,4711A00202,3733A24900,3221,3237.0,20.107725194,48.339840776,205.4115,5.1,dosková,monolitický železobetón,6.0,14.0,23.0,odhadom,Vodný tok,0.0,medzikrižovatkový,3233.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,2.0
cesta III. triedy,531001,2,M3550,531001-002  Most cez  Sútorský potok pred obcou  Sútor,,1963.0,,,1.0,4.0,,7.6,6.5,,,Dobrý,394815.0,3733A25000,3733A25100,2092,5380.0,20.132555701,48.333176156,196.437,4.0,dosková,monolitický železobetón,16.0,42.0,372.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,4229.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,4.0
cesta III. triedy,531001,3,M2194,531001-003 Most cez Belinský potok v obci Sútor,,1963.0,,,1.0,4.0,,9.0,8.0,,58.0,Dobrý,394816.0,3733A25100,3733A05900,436,7953.0,20.120039489,48.353178286,205.486,4.0,dosková,monolitický železobetón,16.0,42.0,335.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,479.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,5.0
cesta III. triedy,531002,1,M6862,531002-1 Most cez rieku Rimava pred obcou Čerenčany,,1963.0,,,2.0,23.4,,7.8,6.7,,183.0,Dobrý,401613.0,3644A00702,3644A27400,457,470.0,19.984021661,48.410074469,217.4225,23.4,trámová,prefabrikovaný predpätý betón,30.0,62.0,169.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,490.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,2.0
cesta III. triedy,531003,1,M2003,531003-001 Most cez bezmenný potok v obci Kružno,,1964.0,,,1.0,3.3,,8.9,6.4,,29.0,Dobrý,8046.0,3644A00800,3644A24300,3289,3289.0,19.936393343,48.408938245,258.815499,3.3,dosková,prefabrikovaný železobetón,44.0,111.0,374.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,3329.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531003,2,M7781,531003-002 Most cez bezmenný potok v obci Kružno,,1964.0,,,1.0,3.3,,6.4,,,21.0,Dobrý,393018.0,3644A24300,3644A24400,467,3796.0,19.93160957,48.411991094,269.519,3.3,dosková,prefabrikovaný železobetón,47.0,114.0,387.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,540.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,1.0
cesta III. triedy,531003,3,M1290,531003-003 Most cez bezmenný potok v obci Kružno,,1964.0,,,1.0,3.3,,6.4,,,21.0,Veľmi dobrý,393020.0,3644A24500,3644A24600,56,4072.0,19.929219401,48.413843224,274.12575,3.3,dosková,prefabrikovaný železobetón,31.0,101.0,352.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,240.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,3.0
cesta III. triedy,531004,1,M330,531004-001 Most cez rieku Rimava za obcou Veľlé Teriakovce,,1964.0,,,2.0,25.8,,7.5,6.0,,194.0,Dobrý,394948.0,3644A29700,3644A29800,45,329.0,19.970005591,48.435433335,227.40475,25.8,trámová,prefabrikovaný predpätý betón,30.0,68.0,169.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,509.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,1.0
cesta III. triedy,531005,1,M7782,531005-001 Most cez rieku Rimava v obci Vrbovce,,1960.0,,,2.0,27.2,,8.0,6.9,,218.0,Dobrý,8042.0,3644A01000,3644A23900,41,41.0,19.960847114,48.448362289,232.387,27.2,trámová,prefabrikovaný predpätý betón,30.0,64.0,148.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,922.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531005,2,M7687,531005-002 Most cez inundačné územie za obcou Vrbovce,,1947.0,,,1.0,3.0,,6.2,,,19.0,Zlý,8042.0,3644A01000,3644A23900,134,134.0,19.96170864,48.448805738,232.145499,3.0,dosková,monolitický železobetón,7.0,9.0,17.0,odhadom,Záplavové územie,0.0,medzikrižovatkový,922.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531005,3,M6489,531005-003 Most cez inundačné územie za obcou Vrbovce,,1947.0,,,2.0,5.5,,6.2,6.2,,34.0,Uspokojivý,8042.0,3644A01000,3644A23900,173,173.0,19.962103154,48.449056994,232.000499,5.5,dosková,monolitický železobetón,24.0,32.0,280.0,podľa tabuliek,Záplavové územie,0.0,medzikrižovatkový,922.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531005,5,M3971,531005-005  Most cez inundačné územie za obcou Vrbovce,,1947.0,,,1.0,5.5,,6.2,6.2,,34.0,Dobrý,8042.0,3644A01000,3644A23900,330,330.0,19.963642041,48.450024265,231.702499,5.5,dosková,monolitický železobetón,12.0,30.0,175.0,podľa tabuliek,Záplavové územie,0.0,medzikrižovatkový,922.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531005,7,M5280,531005-007 Most cez bezmenný potok za obcou Nižný Skálnik,,1954.0,,,1.0,2.95,,5.5,5.0,,16.0,Dobrý,428665.0,3644A04500,3644A23600,391,1378.0,19.967152791,48.457741467,235.7635,2.95,dosková,prefabrikovaný železobetón,38.0,93.0,339.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,719.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,2.0
cesta III. triedy,531005,9,M5736,531005-009 Most cez inundačné územie v obci Hrachovo,,1962.0,,,1.0,4.2,,7.8,6.4,,33.0,Dobrý,393013.0,3644A23800,3644A01100,405,2672.0,19.958375145,48.464700616,236.7825,4.2,dosková,monolitický železobetón,10.0,20.0,34.0,odhadom,Záplavové územie,0.0,medzikrižovatkový,767.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,5.0
cesta III. triedy,531005,10,M4603,531005-010 Most cez inundačné územie za obcou  Hrachovo,,1962.0,,,1.0,3.0,,7.8,6.4,,23.0,Dobrý,393013.0,3644A23800,3644A01100,437,2704.0,19.957956521,48.464647367,236.780499,3.0,dosková,monolitický železobetón,7.0,17.0,29.0,odhadom,Záplavové územie,0.0,medzikrižovatkový,767.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,5.0
cesta III. triedy,531005,11,M3142,531005-011  Most cez rieku Rimava za obcou Hrachovo,,1979.0,,,1.0,25.2,,7.5,7.5,,189.0,Dobrý,393013.0,3644A23800,3644A01100,463,2730.0,19.957463612,48.464589181,236.90075,25.2,trámová,prefabrikovaný predpätý betón,30.0,101.0,226.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,767.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,5.0
cesta III. triedy,531007,2,M5965,531007-002 Most cez potok Suchý v obci Lehota nad Rimavicou,,1960.0,,,1.0,4.0,,5.8,5.0,,23.0,Dobrý,392994.0,3642A12100,3642A12200,6,2539.0,19.906419015,48.514555183,271.105249,4.0,dosková,monolitický železobetón,21.0,24.0,40.0,odhadom,Vodný tok,0.0,medzikrižovatkový,19.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,4.0
cesta III. triedy,531007,4,M2573,531007-004 Most cez potok Suchý pri polesí Hámor,,1943.0,,,1.0,3.5,,6.2,6.0,,22.0,Uspokojivý,392998.0,3642A12500,3642A12600,3590,7276.0,19.86375723,48.542545742,301.270999,3.5,klenbová,kameň,6.0,23.0,112.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,3900.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,8.0
cesta III. triedy,531007,6,M3282,531007-006_Most cez rieku Rimavica,,1960.0,,,1.0,9.3,,7.1,6.1,,,Veľmi dobrý,7123.0,3642B00200,3642A01703,17,8235.0,19.852910134,48.546653347,305.0635,9.3,dosková,monolitický železobetón,29.0,35.0,123.0,odhadom,Vodný tok,0.0,medzikrižovatkový,452.0,BB SK,BB RSC,BB RSC - LC,Banskobystrický kraj,Poltár,0.0,11.0
cesta III. triedy,531008,1,M4608,531008-001 Most cez rieku Rimava  v obci Rimavská Baňa,,1960.0,,,2.0,27.07,,9.1,6.7,,246.0,Uspokojivý,413043.0,3642A00902,3642A11500,9,25.0,19.943026539,48.51352004,258.58525,27.07,trámová,prefabrikovaný predpätý betón,30.0,66.0,148.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,94.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,2.0
cesta III. triedy,531008,2,M5300,531008-002 Most cez odpadový kanál za obcou Rim.Baňa,,1960.0,,,1.0,3.2,,17.5,16.5,,56.0,Dobrý,392988.0,3642A11500,3642A11600,16,126.0,19.944195486,48.513299694,257.3365,3.2,dosková,monolitický železobetón,5.0,25.0,41.0,odhadom,Kanál,0.0,medzikrižovatkový,86.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,3.0
cesta III. triedy,531008,5,M3928,531008-005 Most cez  potok Pápča na konci obce  Lukovištia,,1943.0,,,1.0,4.2,,7.8,,,33.0,Veľmi dobrý,392921.0,3733A15000,3733A15100,345,9811.0,20.031818657,48.494472377,335.865,4.2,dosková,monolitický železobetón,11.0,32.0,246.0,odhadom,Vodný tok,0.0,medzikrižovatkový,2668.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,19.0
cesta III. triedy,531012,1,M243,531012-1 Most cez rieku Rimava v obci Hnúšti,,1962.0,,,2.0,24.2,,9.0,7.0,,218.0,Uspokojivý,392950.0,3642A08000,3642A08100,59,151.0,19.955987156,48.578425225,295.621499,24.2,trámová,prefabrikovaný predpätý betón,30.0,66.0,169.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,118.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,2.0
cesta III. triedy,531013,1,M1527,531013-001 Most cez rieku Rimava pred osadou Mútnik,,1957.0,,,1.0,11.05,,7.5,7.5,,100.56,Veľmi dobrý,447534.0,3642A01200,3642A01800,159,159.0,19.955924618,48.6024966,314.931249,11.05,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,5368.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,531015,1,M4817,531015-001  Most cez miestný potok pred obcou  Muránska Lehota,,1960.0,,,1.0,7.0,,6.9,6.1,,48.0,Dobrý,6897.0,3713A00800,3713A02300,1708,1708.0,20.047282043,48.728926857,375.24525,7.0,dosková,monolitický železobetón,19.0,46.0,294.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1789.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Revúca,0.0,0.0
