Bridge_ID,District,Latitude,Longitude,Material,Bridge_Name,Bridge_Length,Year_of_Construction,Bridge_Width,Load_Capacity,Road_Class,Type_of_Structure,Bridge_Purpose,Administrator,Road_Number,Region,num_2012,num_2013,num_2014,num_2015,num_2016,num_2017,num_2018,num_2019,num_2020,num_2021,num_2022,num_2023
M1841,Bratislava V,48.112056877,17.128560492,prefabrikovaný predpätý betón,Nezistený,107.96,1985.0,11.5,30.0,cesta I. triedy,trámová,Miestna komunikácia,MAG-BA,2,Bratislava,3,3,3,3,3,3,3,3,3,3,3,3
M7651,Bratislava V,48.109148631,17.126073674,prefabrikovaný železobetón,Nezistený,4.38,1985.0,21.5,53.0,cesta I. triedy,trámová,Miestna komunikácia,MAG-BA,2,Bratislava,3,3,3,3,3,3,3,3,3,3,3,3
M626,Bratislava V,48.100213801,17.121223223,prefabrikovaný predpätý betón,"Most nad Chorvátskym ramenom, Dolnozemská ul., Petržalka BA",38.0,1983.0,21.5,36.0,cesta I. triedy,trámová,Kanál,MAG-BA,2,Bratislava,4,4,4,4,4,4,4,4,4,4,5,5
M4655,Bratislava V,48.099330476,17.121154224,prefabrikovaný predpätý betón,"Most na Dolnozemskej ceste nad Betliarskou ulicou, Petržalka, BA",39.8,1984.0,22.5,20.0,cesta I. triedy,dosková,Miestna komunikácia,MAG-BA,2,Bratislava,3,3,3,3,3,3,3,3,3,3,4,4
M7468,Bratislava V,48.096426792,17.120931869,prefabrikovaný železobetón,Nezistený,5.61,1986.0,23.9,29.0,cesta I. triedy,trámová,Miestna komunikácia,MAG-BA,2,Bratislava,6,6,6,6,6,6,6,6,6,6,6,6
M6998,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,0,0,0,0,0,0,0,0,0,0,0,0
M7242,Žilina,49.233,18.73737,prefabrikovaný železobetón,Nezistený,8.0,2002.0,9.5,0.0,cesta I. triedy,dosková,Podchod pre chodcov,SSC - IVSC ZA,60,Žilina,0,0,0,0,0,0,0,0,0,0,0,0
M6499,Čadca,49.491615851,18.781324783,monolitický železobetón,Most cez bezmenný potok vo Svrčinovci,5.0,1953.0,12.0,12.0,cesta I. triedy,dosková,Vodný tok,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2061,Čadca,49.479899075,18.794048493,monolitický železobetón,11_202 Most cez rieku Čerňanka v k.ú. obce Svrčinovec,32.0,1931.0,6.5,14.0,cesta I. triedy,oblúková,Vodný tok,SSC - IVSC ZA,11,Žilina,2,2,2,2,2,4,4,4,6,6,6,6
M3917,Čadca,49.455058609,18.783305904,monolitický železobetón,"11_203 Most cez potok Čadečka, Čadca, osada Podzávod",13.4,1951.0,11.0,37.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,4,4,4,4,4,4,4,5,5,5
M5720,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,6,4,4,4,4,4,4,4,4,4,0,0
M331,Čadca,49.440266018,18.789767168,monolitický železobetón,11-206 Most cez rieku Kysuca v meste Čadca,52.4,1969.0,14.5,11.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11b,Žilina,5,5,5,5,6,6,6,6,6,6,6,6
M3289,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,6,6,6,6,6,0,0,0,0,0,0,0
M2532,Čadca,49.428672502,18.799520991,prefabrikovaný železobetón,11_209 Most nad MK v meste Čadca,6.0,1970.0,12.71,30.0,cesta I. triedy,dosková,Miestna komunikácia,SSC - IVSC ZA,11,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M3828,Čadca,49.429605785,18.809551024,monolitický železobetón,11_210 Most cez bezmenný potok v obci Horelica,3.0,1934.0,7.6,10.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6402,Čadca,49.42454179,18.830074867,kameň,11_211 Most cez bezmenný potok v obci Horelica,2.6,1934.0,8.0,8.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2367,Čadca,49.425029796,18.833868149,prefabrikovaný železobetón,11_212 Most cez potok Jasný v obci Horelica,7.0,1953.0,11.0,27.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1812,Čadca,49.420416996,18.837121187,monolitický železobetón,11_213 Most cez potok Oščadnica v k.ú. obce Oščadnica,26.0,1938.0,7.5,10.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,4,4,4,4,4,4,4,5,5,5
M3024,Čadca,49.412183262,18.840345137,prefabrikovaný železobetón,Most cez bezmenný potok v Oščadnici,6.3,1984.0,11.5,26.0,cesta I. triedy,trámová,Vodný tok,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2978,Čadca,49.407280781,18.843185112,prefabrikovaný železobetón,Most cez bezmenný potok v Krásne nad Kysucou,6.3,1984.0,11.5,26.0,cesta I. triedy,trámová,Vodný tok,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M99,Čadca,49.399699126,18.841030714,prefabrikovaný predpätý betón,Estakáda v Krásne nad Kysucou,321.88,1983.0,13.36,26.0,cesta I. triedy,dosková,Cestná komunikácia,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7227,Čadca,49.390312114,18.837550905,prefabrikovaný predpätý betón,Most ponad úbočnicovú strž v Krásne nad Kysucou,86.7,1983.0,12.87,26.0,cesta I. triedy,dosková,Miestna komunikácia,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5617,Čadca,49.380274885,18.841241127,monolitický železobetón,Predĺženie klenbového mosta v Krásne nad Kysucou,3.7,1984.0,41.6,19.0,cesta I. triedy,dosková,Vodný tok,NDS - SSUR CA,11,Žilina,5,5,5,5,5,5,5,5,5,5,5,3
M2023,Čadca,49.376387372,18.840958842,oceľ -  plnostenná,Podchod pre peších v Krásne nad Kysucou,4.02,1984.0,13.0,34.0,cesta I. triedy,klenbová,Miestna komunikácia,NDS - SSUR CA,11,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2241,Čadca,49.374734822,18.840469287,prefabrikovaný predpätý betón,"Most cez potok ""U Blažkov""v Krásne nad Kysucou",6.76,1984.0,12.5,26.0,cesta I. triedy,trámová,Vodný tok,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3378,Čadca,49.36604809,18.833522312,prefabrikovaný železobetón,"Most cez potok ""U Drozdov"" v Krásne nad Kysucou",8.26,1984.0,11.5,26.0,cesta I. triedy,trámová,Vodný tok,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1392,Kysucké Nové Mesto,49.344276524,18.810024818,prefabrikovaný železobetón,Most cez bezmenný potok v Kysuckom Lieskovci,4.0,1971.0,11.5,20.0,cesta I. triedy,dosková,Vodný tok,NDS - SSUR CA,11,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7332,Kysucké Nové Mesto,49.334585861,18.808000211,prefabrikovaný železobetón,11_227 Most cez potok Lodnianka v Kysuckom Lieskovci,8.0,1971.0,12.25,40.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11,Žilina,3,3,3,3,3,4,4,4,4,5,5,5
M115,Kysucké Nové Mesto,49.314030217,18.803998092,prefabrikovaný železobetón,11_228 Most cez Povinský potok v obci Povina,9.12,1971.0,14.5,36.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,1,1,1,1,1,1,1,1,1,1
M349,Kysucké Nové Mesto,49.297463683,18.789231459,prefabrikovaný predpätý betón,11_229 Most cez Vadičovský potok v obci Radoľa,15.4,1971.0,12.25,15.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11,Žilina,4,4,5,5,5,5,5,5,5,5,6,6
M309,Kysucké Nové Mesto,49.276479973,18.763207295,prefabrikovaný predpätý betón,11_230 Most cez potok Snežnica v obci Oškerda,10.84,1988.0,12.92,32.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,11,Žilina,3,3,3,3,3,4,4,4,4,4,4,4
M4326,Žilina,49.268084431,18.753143306,prefabrikovaný predpätý betón,Most nad železnicou pred obcou Brodno,59.9,1967.0,13.5,25.0,cesta I. triedy,trámová,Železnica,NDS - SSUR CA,11,Žilina,5,5,5,5,5,5,5,5,4,4,4,4
M3188,Žilina,49.257941389,18.750726831,prefabrikovaný predpätý betón,Most cez Brodňanský potok,13.55,1980.0,12.4,48.0,cesta I. triedy,dosková,"Vodný tok,  Vodný tok",NDS - SSUR CA,11,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M7225,Žilina,49.243430786,18.740323462,prefabrikovaný železobetón,Most cez Makovský potok,5.26,1980.0,12.4,30.0,cesta I. triedy,dosková,"Vodný tok,  Vodný tok",NDS - SSUR CA,11,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6535,Žilina,49.239254407,18.736034224,oceľ -  plnostenná,11_234A Most nad cestou II_507 v Budatíne,33.71,2004.0,10.55,32.0,cesta I. triedy,dosková,"Cestná komunikácia,  Cestná komunikácia",SSC - IVSC ZA,11,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M4757,Žilina,49.238094513,18.737078985,monolitický predpätý betón,11_235 Most nad železnicou a MK v obci Budatín,63.8,1962.0,11.75,32.0,cesta I. triedy,trámová,Železnica,SSC - IVSC ZA,11,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M6633,Žilina,49.238180707,18.737195512,monolitický predpätý betón,11_235A Most nad železnicou a MK v Budatíne,71.3,2004.0,11.75,32.0,cesta I. triedy,trámová,Železnica,SSC - IVSC ZA,11,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M4439,Žilina,49.23656,18.73781,monolitický železobetón,Pracovný názov: 11_235B Žilina,Nezistený,2005.0,8.0,0.0,cesta I. triedy,dosková,Nezistený,SSC - IVSC ZA,11,Žilina,0,0,0,0,0,0,0,0,0,0,0,0
M4627,Žilina,49.234442568,18.736449746,monolitický predpätý betón,11_236 Most cez rieku Váh -pravý v Žiline,132.83,2000.0,13.5,32.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,11,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M4789,Žilina,49.234413211,18.736604702,monolitický železobetón,11_236A Most cez rieku Váh -ľavý v Žiline,119.1,1956.0,12.47,32.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,11,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M6437,Žilina,49.230043295,18.731408921,monolitický predpätý betón,11_237 Most -MÚK -estakáda nad železnicou v Žiline,1007.76,2000.0,8.59,32.0,cesta I. triedy,trámová,"Cestná komunikácia,  Cestná komunikácia",SSC - IVSC ZA,60,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M5852,Žilina,49.229540447,18.729881598,monolitický predpätý betón,11_237.1 Most MÚK -estakáda v Žiline,146.42,2000.0,8.59,32.0,cesta I. triedy,trámová,Iná prekážka,SSC - IVSC ZA,60,Žilina,3,3,3,3,3,2,2,2,2,2,2,2
M2695,Žilina,49.23251,18.73548,monolitický predpätý betón,11_237A Most nad MK v Žiline,139.0,1978.0,10.75,23.0,cesta I. triedy,trámová,"Miestna komunikácia,  Miestna komunikácia",SSC - IVSC ZA,60,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5802,Žilina,49.231167767,18.733864608,prefabrikovaný predpätý betón,11_238 Most nad železnicou v Žiline,236.0,1978.0,10.75,23.0,cesta I. triedy,trámová,Železnica,SSC - IVSC ZA,60,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5980,Žilina,49.230077894,18.731729771,monolitický predpätý betón,11_239 Most MÚK A-3 v Žiline,158.5,1978.0,10.75,23.0,cesta I. triedy,trámová,Miestna komunikácia,SSC - IVSC ZA,60,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1887,Žilina,49.229149676,18.729881471,monolitický predpätý betón,11_239A Most nad železnicou Žilina-Rajec v Žiline,186.0,1978.0,10.75,19.0,cesta I. triedy,trámová,Železnica,SSC - IVSC ZA,60,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M328,Žilina,49.228196419,18.727845772,monolitický predpätý betón,11_239A1 Most MÚK A1 v Žiline,184.0,1978.0,6.55,32.0,cesta I. triedy,trámová,Cestná komunikácia,SSC - IVSC ZA,60,Žilina,3,3,3,3,3,4,4,4,4,4,4,4
M6257,Žilina,49.227990748,18.728419393,monolitický predpätý betón,11_240 Most MÚK A-5 v Žiline,158.5,1978.0,10.75,23.0,cesta I. triedy,trámová,Cestná komunikácia,SSC - IVSC ZA,60,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6064,Čadca,49.439759142,18.792849834,monolitický predpätý betón,Most na privádzači Čadca,327.89,2004.0,15.7,32.0,cesta I. triedy,trámová,Vodný tok,NDS - SSUR CA,11,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M7333,Čadca,49.439581635,18.796393617,monolitický predpätý betón,Most na vetve križovatky Čadca - Žilina,199.7,2004.0,11.95,32.0,cesta I. triedy,trámová,Železnica,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M7120,Čadca,49.438650678,18.798300962,monolitický predpätý betón,Most nad Bukovským potokom,154.3,2004.0,10.92,32.0,cesta I. triedy,trámová,Vodný tok,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M1893,Čadca,49.436110838,18.799269331,monolitický predpätý betón,Most pri Kysuci,431.25,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M1336,Čadca,49.431837679,18.809948426,prefabrikovaný predpätý betón,Most nad údolím u Klimka,122.76,1998.0,11.75,32.0,cesta I. triedy,trámová,Údolie,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M4715,Čadca,49.430034261,18.813493888,prefabrikovaný predpätý betón,Most nad údolím,208.22,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M4810,Čadca,49.428819112,18.814537327,prefabrikovaný železobetón,Most - poloestakáda,84.46,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M4999,Čadca,49.428127578,18.815139259,monolitický železobetón,Most cez údolie,54.56,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M1426,Čadca,49.425846092,18.819131635,prefabrikovaný predpätý betón,Most nad zosuvom,118.48,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M876,Čadca,49.425687464,18.825850015,prefabrikovaný železobetón,Most nad miestnou komunikáciou,11.24,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M2638,Čadca,49.42546853,18.834070074,prefabrikovaný železobetón,Most nad bezmenným potokom,7.55,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M3135,Čadca,49.420354497,18.837763937,prefabrikovaný predpätý betón,Most nad potokom Oščadnica,25.12,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M7038,Čadca,49.418799116,18.837702975,prefabrikovaný predpätý betón,Most nad miestnou komunikáciou,25.0,1998.0,11.75,32.0,cesta I. triedy,trámová,Nezistený,NDS - SSUR CA,11a,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M2678,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,4,4,5,5,5,5,5,5,5,0,0,0
M2321,Čadca,49.491510548,18.82145775,oceľ -  plnostenná,12_002 Most cez bezmenný potok v obci Čierne,2.317,2012.0,9.499,32.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,12,Žilina,5,1,1,1,1,1,1,1,1,1,1,1
M5954,Čadca,49.495592754,18.827778923,monolitický predpätý betón,12_003A Most cez potok Ondrašov a MK,107.0,2008.0,12.58,32.0,cesta I. triedy,iná,"Vodný tok,  Miestna komunikácia",SSC - IVSC ZA,12,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M620,Čadca,49.50294143,18.842286777,kameň,12_004 Most cez bezmenný potok a MK v obci Čierne,4.79,1870.0,6.85,20.0,cesta I. triedy,klenbová,"Vodný tok,  Miestna komunikácia",SSC - IVSC ZA,12,Žilina,4,6,3,3,3,3,3,3,3,3,3,3
M5526,Čadca,49.507758189,18.847524141,kameň,12_005 Most cez Stankovský potok a MK v obci Čierne,12.995,1870.0,6.5,30.0,cesta I. triedy,klenbová,"Vodný tok,  Miestna komunikácia",SSC - IVSC ZA,12,Žilina,5,6,3,3,3,3,3,3,3,3,3,3
M921,Čadca,49.498833284,18.885221673,monolitický železobetón,12_006 Most cez bezmenný potok v obci Skalité,2.5,1930.0,6.8,13.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,12,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6323,Čadca,49.492585859,18.907827191,prefabrikovaný predpätý betón,12_007 Most cez potok Vreščovka v obci Skalité,12.0,1968.0,9.0,20.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,12,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6595,Čadca,49.49295713,18.91161033,prefabrikovaný predpätý betón,12_008 Most cez potok Skaliťanka v obci Skalité,12.6,1967.0,9.0,20.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,12,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7006,Čadca,49.497401125,18.934364533,monolitický železobetón,12_009 Most cez bezmenný potok v obci skalité,3.0,1932.0,7.0,13.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,12,Žilina,4,4,4,4,4,4,4,4,4,5,5,5
M3939,Dunajská Streda,47.842523526,17.728010122,prefabrikovaný železobetón,13_001 most cez odvodňovací kanál Čalovo - Medveďov,12.5,1967.0,9.5,22.0,cesta I. triedy,dosková,Kanál,SSC - IVSC BA,13,Trnava,4,4,4,4,4,4,4,4,6,6,6,6
M7017,Dunajská Streda,47.838678697,17.717921613,prefabrikovaný železobetón,13_002 Most cez odvodňovací kanál Veľký Meder - Medveďov,13.2,1967.0,9.5,28.0,cesta I. triedy,dosková,Kanál,SSC - IVSC BA,13,Trnava,4,4,4,4,4,4,4,4,6,6,6,6
M4067,Dunajská Streda,47.826754769,17.695931305,prefabrikovaný predpätý betón,13_003 Most cez odvodňovací kanál Čalovo - Medveďov,26.0,1967.0,9.5,34.0,cesta I. triedy,trámová,Kanál,SSC - IVSC BA,13,Trnava,4,4,4,4,4,4,4,4,5,5,5,5
M5840,Dunajská Streda,47.815893753,17.679539477,prefabrikovaný predpätý betón,13_004 Most cez odvodňovací kanál Čalovo - Medveďov,24.6,1967.0,9.5,22.0,cesta I. triedy,trámová,Kanál,SSC - IVSC BA,13,Trnava,4,4,4,4,5,5,5,5,6,6,6,6
M6816,Dunajská Streda,47.799349661,17.657148288,monolitický železobetón,13_005 Most nad cestou II/506 v k.ú. obce Medveďov,22.1,1942.0,8.0,22.0,cesta I. triedy,trámová,Cestná komunikácia,SSC - IVSC BA,13,Trnava,4,4,4,4,4,4,4,4,5,5,5,5
M3740,Dunajská Streda,47.79702873,17.654940219,oceľ -  plnostenná,13_006 Most cez rameno Dunaja za obcou Medveďov,98.55,1962.0,8.72,26.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC BA,13,Trnava,3,3,4,4,5,5,5,5,7,7,7,7
M3602,Dunajská Streda,47.793962318,17.651966183,oceľ -  plnostenná,13_007 Hraničný most MR_SR cez Dunaj v Medveďove,361.0,1993.0,8.7,28.0,cesta I. triedy,priehradová,Vodný tok,SSC - IVSC BA,13,Trnava,2,2,2,2,7,6,6,6,6,6,6,6
M7408,Banská Bystrica,48.78974,19.10321,prefabrikovaný železobetón,14_001 Most cez Starohorský potok za odbočkou do obce Harmanec,8.0,1968.0,11.5,37.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,6
M3702,Banská Bystrica,48.806580667,19.055879679,prefabrikovaný železobetón,14_003 Most cez Bystrický potok pri obci Harmanec,8.0,1968.0,11.0,30.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,6,6,6,6,6,6,6
M2220,Banská Bystrica,48.809514525,19.05277735,prefabrikovaný železobetón,14_004 Most cez potok Bystrica v obci Dolný Harmanec,9.15,1968.0,10.5,43.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,5
M583,Banská Bystrica,48.811168946,19.051023066,prefabrikovaný železobetón,14_005 Most cez potok Bystrica v obci Dolný Harmanec,10.4,1968.0,11.0,32.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,3,3,3,3,3,4,4,4,4,4,4,5
M6240,Banská Bystrica,48.820966841,19.035708124,prefabrikovaný železobetón,14_006 Most cez Čierny potok v obci Harmanec,7.0,1968.0,9.05,31.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,4
M2847,Banská Bystrica,48.82122,19.03454,prefabrikovaný železobetón,14_007 Most cez potok Bystrica v obci Harmanec,9.15,1968.0,9.05,79.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,6,6,6,6,6,6,4
M3458,Banská Bystrica,48.821575411,19.034000582,prefabrikovaný železobetón,14_008 Most cez potok Bystrica nad Harmaneckou jaskyňou,7.1,1968.0,9.23,36.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,6
M2235,Banská Bystrica,48.821873609,19.019604431,prefabrikovaný železobetón,14_009 Most cez potok Bystrica za obcou Harmanec,4.0,1968.0,10.7,36.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC BB,14,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,5
M5089,Turčianske Teplice,48.834179003,18.995329084,monolitický železobetón,14_013 Most cez potok Žarnovica,2.8,1956.0,9.5,21.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,14,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1679,Turčianske Teplice,48.842662452,18.946203738,prefabrikovaný železobetón,14_015 Most cez potok Žarnovica,6.8,1956.0,9.9,32.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,14,Žilina,4,4,4,4,5,5,5,5,5,5,5,5
M3870,Turčianske Teplice,48.844412577,18.932656728,monolitický prostý betón,14_016 Most cez potok Žarnovica,5.8,1951.0,8.6,28.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,14,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M5103,Turčianske Teplice,48.841820429,18.923924821,prefabrikovaný železobetón,14_017 Most cez potok Žarnovica,9.55,1966.0,9.7,41.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,14,Žilina,4,4,4,4,4,4,4,4,4,4,5,5
M7361,Turčianske Teplice,48.838049612,18.879446646,prefabrikovaný predpätý betón,14_018 Most cez potok Žarnovica,7.9,1968.0,9.5,30.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,14,Žilina,3,3,3,3,4,4,4,4,4,4,5,5
M467,Vranov nad Topľou,48.869046804,21.716987376,prefabrikovaný predpätý betón,"15_000A Most cez miestny potok, k.ú. Vranov nad Topľou",9.0,1981.0,11.5,48.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,15,Prešov,3,3,3,3,3,3,3,3,3,3,3,4
M251,Stropkov,49.14406,21.65156,prefabrikovaný predpätý betón,Most ponad rieku Ondava,60.05,1968.0,9.0,10.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC KE,15,Prešov,3,3,3,3,3,3,5,5,5,5,6,6
M6625,Vranov nad Topľou,48.891921874,21.714226149,monolitický železobetón,15_001 Most cez bezmenný potok v obci Majerovce,4.85,1929.0,8.2,18.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,15,Prešov,4,4,4,4,4,5,5,5,5,5,5,5
M1526,Vranov nad Topľou,48.903846665,21.723167019,monolitický železobetón,15_002 most cez miestny potok v obci Sedliská,7.0,1937.0,7.5,17.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,15,Prešov,4,5,5,5,2,2,2,2,3,3,3,4
M5938,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,6,6,6,6,0,0,0,0,0,0,0,0
M4619,Vranov nad Topľou,48.912813039,21.739788056,monolitický železobetón,15_005 Most cez kanál v obci Podčičva,4.15,1932.0,10.1,16.0,cesta I. triedy,dosková,Kanál,SSC - IVSC KE,15,Prešov,3,3,3,3,3,3,3,3,3,3,3,3
M3495,Vranov nad Topľou,48.949391233,21.710166324,monolitický železobetón,15_006 Most cez miestny potok v obci Benkovce,4.0,1948.0,8.5,22.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,15,Prešov,4,4,4,4,4,4,2,2,3,3,3,4
M1723,Vranov nad Topľou,48.967203132,21.706509308,prefabrikovaný predpätý betón,15_007 MOst cez rieku Ondava pred obcou Malá Domaša,42.45,1966.0,11.0,30.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC KE,15,Prešov,4,4,4,4,4,4,2,2,4,4,4,5
M4041,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,3,3,3,3,3,3,3,3,3,0,0,0
M3109,Stropkov,49.108988042,21.651586179,monolitický železobetón,15_009 Most cez potok Mrazovčík za obcou Turany nad Ondavou,4.5,1949.0,9.65,22.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,15,Prešov,3,3,3,3,3,3,5,5,5,5,5,6
M4071,Stropkov,49.120330664,21.650807273,monolitický železobetón,15_010 Most cez potok Jablonovec pred obcou Miňovce,5.7,1940.0,9.8,26.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,15,Prešov,3,3,3,3,3,3,3,3,5,5,5,5
