ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M3118,cesta I. triedy,72,72_050 Most cez potok Bystrianka za obcou Piesok,50,48.821265536,19.561395024,499.213,trámová,prefabrikovaný železobetón,31.0,68.0,139.0,projektovaná,Vodný tok,1990,Nezistený,1.0,11.53,,14.21,11.5,,,STAT,SSC - IVSC BB,Brezno,3623A12400,3623A12500,489000,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M2277,cesta I. triedy,66,66_082 Most cez potok Ľupčica pri odbočke do obce Slovenská Ľupča,82,48.760828414,19.272396377,372.287249,dosková,prefabrikovaný predpätý betón,16.0,48.0,217.0,podľa tabuliek,Vodný tok,1975,Nezistený,1.0,9.0,,11.5,10.5,,,STAT,SSC - IVSC BB,Banská Bystrica,3614A01504,3614A13900,304576,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M2111,cesta I. triedy,72,72-022_Most cez potok Furmanec za mestom Tisovec,22,48.691846923,19.89569633,478.432,trámová,monolitický železobetón,19.0,37.0,56.0,podľa tabuliek,Vodný tok,1925,Nezistený,1.0,9.0,,7.5,6.0,,,STAT,SSC - IVSC BB,Rimavská Sobota,3624A13500,3624A00600,1158263,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M7517,cesta I. triedy,65,"65_067A Most cez potok Rudnica, k.ú. Kremnica",067A,48.707790153,18.914568255,561.798999,klenbová,oceľ -  plnostenná,37.0,76.0,127.0,podľa tabuliek,Vodný tok,1985,Nezistený,1.0,8.15,,14.2,13.0,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3613A15002,3613A15101,1159065,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M6543,cesta I. triedy,66,66_084 Most cez poľnú cestu pri obci Medzibrod,84,48.788876552,19.354775432,414.596999,klenbová,monolitický prostý betón,50.0,130.0,420.0,podľa tabuliek,Účelová komunikácia,1958,Nezistený,1.0,8.0,,10.1,,,,STAT,SSC - IVSC BB,Banská Bystrica,3623A00602,3623A00701,342751,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M2821,cesta I. triedy,66,66_092 Most cez potok a poľnú cestu pri obci Nemecká,92,48.815187571,19.413327921,439.012,trámová,prefabrikovaný železobetón,36.0,89.0,246.0,podľa tabuliek,Vodný tok,1972,Nezistený,1.0,8.0,,11.5,10.5,,,STAT,SSC - IVSC BB,Brezno,3623A22000,3623A22100,489156,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M7547,cesta I. triedy,66,"66_043A Most cez jarok a účelovú komunikáciu, k.ú. Babiná",043A,48.435189157,19.095608461,417.850999,trámová,prefabrikovaný železobetón,36.0,79.0,299.0,podľa tabuliek,Vodný tok,1978,Nezistený,1.0,6.76,,13.2,11.5,,,STAT,SSC - IVSC BB,Zvolen,3634A14000,3634A01700,474335,Banská Bystrica,2,2,3,3,3,3,3,3,3,3,3,5,5
M165,cesta I. triedy,65,65_057 Most cez potok Chotárny pri obci Ladomerská Vieska,57,48.57865266,18.872873101,251.99675,dosková,monolitický železobetón,12.0,30.0,189.0,odhadom,Vodný tok,1987,Nezistený,1.0,6.19,,12.0,8.0,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3631A36800,3631A00105,386203,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M801,cesta I. triedy,16,50_223 Most nad zrušenou železničnou traťou pri obci Tomášovce,223,48.375213151,19.642474101,215.21575,dosková,monolitický železobetón,32.0,80.0,196.0,projektovaná,Železnica,1955,Nezistený,1.0,6.0,,10.25,9.85,,,STAT,SSC - IVSC BB,Lučenec,3643A01100,3643A22400,3766,Banská Bystrica,3,3,3,3,3,3,3,3,3,2,5,5,5
M2686,cesta I. triedy,66,66_082A Most cez miestny potok v obci Slovenská Ľupča,082A,48.763175494,19.27843953,374.290999,dosková,prefabrikovaný železobetón,36.0,80.0,313.0,podľa tabuliek,Vodný tok,1975,Nezistený,1.0,5.92,,11.5,,,,STAT,SSC - IVSC BB,Banská Bystrica,3614A13900,3614A14000,280276,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M6825,cesta I. triedy,65,65_052 Most cez potok Teplá pri obci Lehôtka pod Brehmi,52,48.543682373,18.803546746,243.805999,dosková,monolitický železobetón,12.0,30.0,196.0,odhadom,Vodný tok,1948,Nezistený,1.0,5.9,,8.0,7.0,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3631A25900,3631A26000,386087,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M197,cesta I. triedy,16,50_245 Most cez potok Močiar za mestom Rimavská Sobota,245,48.387682608,20.050915138,218.8125,dosková,prefabrikovaný železobetón,31.0,96.0,287.0,podľa tabuliek,Vodný tok,1971,Nezistený,1.0,5.8,,11.5,10.5,,,STAT,SSC - IVSC BB,Rimavská Sobota,3733A36200,3733A20500,1032699,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M2184,cesta I. triedy,66,66_156 Most cez rieku Hron za obcou Telgárt,156,48.8517712,20.201288597,885.25375,dosková,prefabrikovaný železobetón,33.0,73.0,339.0,podľa tabuliek,Vodný tok,1978,Nezistený,1.0,5.75,,9.65,9.65,,,STAT,SSC - IVSC BB,Brezno,3711A07100,3711A07201,489149,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,2,5
M796,cesta I. triedy,65,"65_067 Most cez Kremnický potok, k.ú. Kremnica",67,48.702819675,18.915074006,539.206,rámová,prefabrikovaný železobetón,36.0,82.0,360.0,odhadom,Vodný tok,1985,Nezistený,1.0,5.32,,15.0,12.92,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3613A17900,3613A00200,386015,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M4816,cesta I. triedy,72,72-005_Most cez potok Kociha v obci Kociha,5,48.479028574,19.944733432,245.9845,dosková,prefabrikovaný železobetón,35.0,84.0,398.0,podľa tabuliek,Vodný tok,1979,Nezistený,1.0,5.32,,13.0,10.5,,,STAT,SSC - IVSC BB,Rimavská Sobota,3644A33500,3644A22900,1320738,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M4838,cesta I. triedy,65,"65_066 Most cez Bystrick ý potok, k.ú. Kremnica",66,48.702438945,18.915033887,536.9275,rámová,prefabrikovaný železobetón,36.0,81.0,360.0,odhadom,Vodný tok,1985,Nezistený,1.0,5.2,,14.75,12.5,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3613A17800,3613A17900,386014,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M3579,cesta I. triedy,66,66_066 Most nad podchodom pre peších pred odbočkou so Smrečiny v meste Banská Bystrica,66,48.735121383,19.156423626,342.895,dosková,prefabrikovaný železobetón,23.0,70.0,225.0,podľa tabuliek,Podchod pre chodcov,1964,Nezistený,1.0,5.0,,28.0,12.0,,,STAT,SSC - IVSC BB,Banská Bystrica,3614A52102,3614A52101,359152,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M776,cesta I. triedy,66,66_100A Most cez potok Hnusnô pri hasičskej zbrojnici v obci Podbrezová,100A,48.81016057,19.539240138,466.997,dosková,monolitický železobetón,50.0,60.0,100.0,odhadom,Vodný tok,1940,Nezistený,1.0,5.0,,8.0,8.0,,,STAT,SSC - IVSC BB,Brezno,3623A21100,3623A01500,489130,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M7057,cesta I. triedy,66,66_127 Most cez Bartkov potok za obcou Závadka nad Hronom,127,48.852636797,19.929612372,616.57425,dosková,monolitický železobetón,30.0,60.0,280.0,odhadom,Vodný tok,1951,Nezistený,1.0,5.0,,11.0,10.6,,,STAT,SSC - IVSC BB,Brezno,3622A05300,3622A05700,489270,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M5573,cesta I. triedy,66,66_129 Most cez potok Krivuľa v obci Heľpa,129,48.860659797,19.969348867,655.9655,trámová,prefabrikovaný železobetón,22.0,45.0,112.0,podľa tabuliek,Vodný tok,1961,Nezistený,1.0,4.8,,8.8,7.0,,,STAT,SSC - IVSC BB,Brezno,3622A06000,3622A06100,489277,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M3527,cesta I. triedy,16,50_251 Most cez zátopové územie za obcou Stránska,251,48.40595,20.28386,177.24,dosková,monolitický železobetón,12.0,23.0,39.0,podľa tabuliek,Kanál,1936,Nezistený,1.0,4.6,5.6,6.7,,,,STAT,SSC - IVSC BB,Rimavská Sobota,3733A40700,3733B00100,1320748,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M5458,cesta I. triedy,72,72_037 Most cez potok Liesková v obci Michalová,37,48.762294182,19.780210481,589.960999,dosková,prefabrikovaný železobetón,28.0,62.0,112.0,odhadom,Vodný tok,1968,Nezistený,1.0,4.6,,5.5,3.5,,,STAT,SSC - IVSC BB,Brezno,3624A08500,3624A13800,489214,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M4576,cesta I. triedy,19,50_376A Most cez Breznický  potok za obcou Tibava,376A,48.72474061,22.213359951,117.2195,dosková,monolitický železobetón,26.0,42.0,202.0,odhadom,Vodný tok,1932,Nezistený,1.0,4.45,,11.7,9.7,,,STAT,SSC - IVSC KE,Sobrance,3823A01000,3823A16200,2370,Košice,2,2,2,2,3,3,3,3,3,3,3,5,5
M850,cesta I. triedy,51,"51_145 Most cez odvodňovací jarok, k.ú. Levice",145,48.202836967,18.568424061,158.787249,dosková,monolitický železobetón,32.0,70.0,280.0,porovnávací výpočet,Kanál,1941,Nezistený,1.0,4.3,,9.0,6.1,,,STAT,SSC - IVSC BA,Levice,4522A30900,4522A01200,470384,Nitra,3,3,3,3,3,3,3,3,3,3,3,3,5
M1501,cesta I. triedy,72,72_017 Most cez Ľadový potok pred Tisovcom,17,48.663363986,19.94130599,384.036999,dosková,monolitický železobetón,16.0,32.0,53.0,podľa tabuliek,Vodný tok,1933,Nezistený,1.0,4.1,,9.0,8.7,,,STAT,SSC - IVSC BB,Rimavská Sobota,3642A16500,3642A16400,1158265,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,4,5
M5941,cesta I. triedy,51,"51_143 Most cez jarok, k.ú. Horná Seč",143,48.19580616,18.544126531,159.1845,dosková,monolitický železobetón,26.0,48.0,210.0,porovnávací výpočet,Vodný tok,1941,Nezistený,1.0,4.0,,9.0,7.8,,,STAT,SSC - IVSC BA,Levice,4522A34402,4522A34500,1300232,Nitra,3,3,3,3,3,3,3,3,3,3,3,3,5
M7493,cesta I. triedy,51,51_190 Most cez horský potok v obci Kozelník,190,48.522608779,19.005276369,337.8515,dosková,monolitický železobetón,13.0,41.0,260.0,odhadom,Vodný tok,1961,Nezistený,1.0,4.0,,9.1,8.5,,,STAT,SSC - IVSC BB,Banská Štiavnica,3632A23600,3632B00700,234180,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M1578,cesta I. triedy,64,64_042 Most cez odpadový kanál za obcou Veľké Bielice,42,48.627036621,18.360185178,189.5475,dosková,monolitický železobetón,17.0,52.0,325.0,podľa tabuliek,Kanál,1959,Nezistený,1.0,4.0,,12.7,12.7,,,STAT,SSC - IVSC ZA,Partizánske,3542A12500,3542A12301,398921,Trenčín,3,3,3,3,3,3,3,3,3,3,3,5,5
M6715,cesta I. triedy,66,66-134_Most cez potok Pašec v obci Pohorelá,134,48.851703998,20.016394212,676.307,dosková,monolitický železobetón,25.0,59.0,280.0,odhadom,Vodný tok,1955,Nezistený,1.0,4.0,4.8,8.0,7.5,,,STAT,SSC - IVSC BB,Brezno,3711A00600,3713A11600,4154,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M513,cesta I. triedy,72,72_002 Most cez bezmenný potok v obci Veľké Teriakovce,2,48.431107116,19.966877779,227.159,dosková,monolitický železobetón,12.0,41.0,280.0,podľa tabuliek,Vodný tok,1957,Nezistený,1.0,4.0,,9.5,7.5,,,STAT,SSC - IVSC BB,Rimavská Sobota,3644A33700,3644A24200,1320742,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M4196,cesta I. triedy,72,"72_003 Most cez bezmenný potok, k.ú. Veľké Teriakovce",3,48.435531062,19.965400378,229.273499,dosková,monolitický železobetón,12.0,41.0,284.0,podľa tabuliek,Vodný tok,1957,Nezistený,1.0,4.0,,9.7,,,,STAT,SSC - IVSC BB,Rimavská Sobota,3644A00900,3644A33600,8043,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M1771,cesta I. triedy,72,72_018 Most cez Skaličný potok v Tisovci,18,48.68110867,19.943105267,403.89075,klenbová,monolitický železobetón,4.0,12.0,56.0,podľa tabuliek,Vodný tok,1900,Nezistený,1.0,4.0,,16.0,14.0,,,STAT,SSC - IVSC BB,Rimavská Sobota,3624A00100,3624A03000,7085,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,4,5
M5855,cesta I. triedy,66,66_141 Most cez odpadový kanál v obci Nová Maša - Švábovka,141,48.835279603,20.048187461,708.947,klenbová,kameň,32.0,80.0,146.0,projektovaná,Kanál,1900,Nezistený,1.0,3.9,,6.5,6.5,,,STAT,SSC - IVSC BB,Brezno,3713A14601,3713A12300,1275908,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,2,5
M4584,cesta I. triedy,2,O2_005 Most cez Zelnický potok pred obcou Kúty,5,48.663687978,17.020573721,155.871499,dosková,monolitický železobetón,16.0,42.0,316.0,podľa tabuliek,Vodný tok,1962,Nezistený,1.0,3.7,,9.5,8.5,,,STAT,SSC - IVSC BA,Senica,3442A27000,3442A27301,284169,Trnava,3,3,3,3,3,3,3,3,3,3,3,4,5
M2826,cesta I. triedy,65,65_051 Most cez mlynský náhon pri obci Lehôtka pod Brehmi,51,48.542994586,18.800378074,245.244,dosková,monolitický železobetón,12.0,35.0,292.0,odhadom,Kanál,1940,Nezistený,1.0,3.65,,9.0,7.6,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3631A25800,3631A25900,386086,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M1964,cesta I. triedy,18,18_413 Most cez Klčovský potok v obci Klčov,413,49.002533227,20.671282389,488.85425,klenbová,monolitický prostý betón,23.0,60.0,300.0,odhadom,Vodný tok,1948,Nezistený,1.0,3.5,,9.5,7.0,,,STAT,SSC - IVSC KE,Levoča,3721A45600,3721A29500,1373634,Prešov,3,3,3,3,3,3,3,3,3,3,3,5,5
M4852,cesta I. triedy,9,09_114 Most cez bezmenný potok pred obcou Horné Vestenice,114,48.708549523,18.430502147,239.1925,dosková,monolitický železobetón,7.0,7.0,61.0,odhadom,Vodný tok,1941,Nezistený,1.0,3.5,,8.0,6.8,,,STAT,SSC - IVSC ZA,Prievidza,3524A15902,3524A16100,490576,Trenčín,3,3,3,3,3,3,3,3,3,3,3,5,5
M5243,cesta I. triedy,66,66_095A Most cez potok Veľký Grápeľ za obcou Predajná,095A,48.81313604,19.482796949,449.812,klenbová,monolitický prostý betón,50.0,130.0,307.0,podľa tabuliek,Vodný tok,1969,Nezistený,1.0,3.5,,12.5,10.5,,,STAT,SSC - IVSC BB,Brezno,3623A01209,3623A26700,493358,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M2914,cesta I. triedy,65,65_068 Most cez bezmenný potok v obci Kremnické Bane,68,48.736182701,18.907839262,752.7645,klenbová,oceľ -  plnostenná,40.0,80.0,110.0,projektovaná,Vodný tok,2000,Nezistený,1.0,3.44,,7.5,7.5,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3613A15700,3613A15800,383981,Banská Bystrica,1,1,1,1,1,1,1,1,1,1,1,5,5
M1820,cesta I. triedy,72,72-052_Most cez náhon na hydrocentrálu za obcou Bystrá,52,48.845015846,19.610310616,575.189499,dosková,monolitický železobetón,23.0,59.0,546.0,odhadom,Kanál,1962,A,1.0,3.35,,7.5,6.5,,,STAT,SSC - IVSC BB,Brezno,3623A00302,3623A11100,493342,Banská Bystrica,1,1,1,1,1,1,1,1,1,1,1,1,5
M5866,cesta I. triedy,72,72_035 Most cez potok Liptanka pri kostole v obci Pohronská Polhora,35,48.754660314,19.79948541,619.240999,klenbová,monolitický prostý betón,17.0,58.0,237.0,odhadom,Vodný tok,1932,Nezistený,1.0,3.3,,14.0,9.0,,,STAT,SSC - IVSC BB,Brezno,3624A11500,3624A14200,704274,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M284,cesta I. triedy,72,72_061 Most cez potok špitálik za obcou Jarabá,61,48.894933718,19.706336198,919.80525,klenbová,oceľ -  plnostenná,32.0,80.0,280.0,projektovaná,Vodný tok,1940,Nezistený,1.0,3.3,,8.2,8.5,,,STAT,SSC - IVSC BB,Brezno,3622A04100,3622B00100,489206,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,2,5
M2075,cesta I. triedy,66,66_091 Most cez podchod pre peších a potok Ráztoka v obci Nemecká,91,48.809620834,19.403543278,424.5965,dosková,prefabrikovaný železobetón,19.0,38.0,244.0,podľa tabuliek,Podchod pre chodcov,1972,Nezistený,1.0,3.2,,11.5,10.5,,,STAT,SSC - IVSC BB,Brezno,3623B00100,3623A01101,3541,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
M5732,cesta I. triedy,66,66_046 Most  cez zrážkový potok v obci Dobrá Niva,46,48.467529491,19.100918882,357.2795,dosková,monolitický železobetón,28.0,62.0,375.0,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,3.05,,8.1,8.1,,,STAT,SSC - IVSC BB,Zvolen,3634A17900,3634A11200,1238783,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M4076,cesta I. triedy,77,77_053 Most cez zrážkový potok pred obcou Zborov,53,49.348746625,21.288194579,294.8625,dosková,monolitický železobetón,26.0,71.0,215.0,podľa tabuliek,Vodný tok,1961,Nezistený,1.0,3.05,,9.5,8.5,,,STAT,SSC - IVSC KE,Bardejov,2742A22900,2742A37000,322205,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,5
M1155,cesta I. triedy,49,49_060 Most ponad ZRUŠENÝ parovod Matador v Púchove,60,49.11815,18.31403,264.0,dosková,prefabrikovaný železobetón,21.0,47.0,298.0,porovnávací výpočet,Iná prekážka,1986,Nezistený,1.0,3.0,,15.0,15.0,,,STAT,SSC - IVSC ZA,Púchov,2543A00105,2543A00107,655450,Trenčín,2,2,2,2,2,2,2,2,2,2,2,5,5
M7755,cesta I. triedy,16,50_258 Most cez bezmenný potok za obcou Stárňa,258,48.445716089,20.337111765,186.062999,dosková,monolitický železobetón,13.0,25.0,350.0,podľa tabuliek,Vodný tok,1930,Nezistený,1.0,3.0,,9.8,8.85,,,STAT,SSC - IVSC BB,Revúca,3734A02400,3734A01103,192687,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,5,5,5
M5308,cesta I. triedy,16,50_259 Most cez bezmenný potok za obcou Stárňa,259,48.447604176,20.33963912,187.766499,klenbová,kameň,10.0,34.0,140.0,podľa tabuliek,Vodný tok,1927,Nezistený,1.0,3.0,,9.6,,,,STAT,SSC - IVSC BB,Revúca,3734A02400,3734A01103,192687,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,5,5,5
M298,cesta I. triedy,65,65_054 Most cez jarok za obcou Lehôtka pod Brehmi,54,48.54547184,18.81150017,248.2715,dosková,monolitický železobetón,13.0,40.0,350.0,odhadom,Vodný tok,1948,Nezistený,1.0,3.0,,8.4,7.4,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3631A26100,3631A05107,386089,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M7673,cesta I. triedy,72,72_036 Most cez potok pri cintoríne v obci Pohronská Polhora,36,48.756772239,19.795249242,613.172,dosková,monolitický železobetón,27.0,51.0,342.0,odhadom,Vodný tok,1968,Nezistený,1.0,3.0,,9.0,9.0,,,STAT,SSC - IVSC BB,Brezno,3624A14200,3624A14100,1274693,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M3968,cesta I. triedy,72,72-053_Most cez potok Uhliarka za obcou Mýto pod Ďumbierom,53,48.863117721,19.641153242,645.0895,dosková,monolitický železobetón,22.0,58.0,350.0,odhadom,Vodný tok,1958,Nezistený,1.0,3.0,3.6,7.6,6.6,28.656,,STAT,SSC - IVSC BB,Brezno,3621A03200,3621A00300,488989,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,5
M7283,cesta I. triedy,16,"50_242 Most cez bezmenný potok na Čiernej Lúke, k.ú. Ožďany",242,48.392024194,19.957023554,246.1,klenbová,oceľ -  plnostenná,23.0,65.0,196.0,podľa tabuliek,Vodný tok,1928,Nezistený,1.0,2.44,,12.65,12.65,,,STAT,SSC - IVSC BB,Rimavská Sobota,3644A29100,3644A29300,394905,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M5921,cesta I. triedy,21,73_004 Most cez lesný potok za Chmeľovskou horou,4,49.08891052,21.443937837,264.297,rámová,prefabrikovaný železobetón,50.0,107.0,378.0,podľa tabuliek,Vodný tok,1978,Nezistený,1.0,2.39,,10.1,10.0,,,STAT,SSC - IVSC KE,Svidník,2833B00500,2833A20200,5904,Prešov,2,2,2,2,3,3,3,3,3,3,3,3,5
M5364,cesta I. triedy,65,65_069 Most cez bezmenný potok za obcou Kremnické Bane,69,48.745537714,18.899749669,758.71,rámová,prefabrikovaný železobetón,104.0,306.0,624.0,odhadom,Vodný tok,1988,Nezistený,1.0,2.3,,14.56,11.5,,,STAT,SSC - IVSC BB,Žiar nad Hronom,3613A01000,3613B00200,6785,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,5,5
M1976,cesta I. triedy,66,66_108 Most cez potok Vagnár v meste Brezno,108,48.818802458,19.669241103,507.49825,rámová,prefabrikovaný železobetón,35.0,53.0,111.0,projektovaná,Vodný tok,1989,Nezistený,1.0,2.3,,71.8,16.4,,,STAT,SSC - IVSC BB,Brezno,3624A00802,3624A00801,495342,Banská Bystrica,2,2,2,2,2,2,2,2,2,2,2,5,5
