ID_mosta,Trieda_PK,Číslo_PK,Most_DC,Názov_mosta,ID_DC,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Smer_úseku,Typ_úseku,Počiatočný_uzol,Koncový_uzol,úsek_ID,úsekové_staničenie_začiatku_DC_m,Kilometrovníkové_staničenie_začiatku_DC_km,Kumulatívne_staničenie_začiatku_DC_km,Poradie,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,S
M3918,cesta III. triedy,3295,Dilatačný celok,Most za obcou Čakanovce,M3918.01,5,48.753710988,21.432210125,242.864499,dosková,prefabrikovaný železobetón,51,110,376,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,7.0,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A30900,3813A01103,1315151,487,Nezistený,8.4,18,Košice,3,3,3,3,3,3,3,3,3,3,5,5,
M2542,cesta III. triedy,3295,Dilatačný celok,Most cez potok Drožník pred obcou  Bidovce,M2542.01,6,48.750454836,21.434423107,249.6355,dosková,monolitický železobetón,9,22,154,odhadom,Vodný tok,1936,Nezistený,1.0,2.2,,5.4,5.4,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3813A30900,3813A01103,1315151,893,Nezistený,8.806,18,Košice,4,4,4,4,4,4,4,4,4,4,6,6,
M3465,cesta III. triedy,3731,Dilatačný celok,Most cez potok Duša pred obcou Pusté Čemerné,M3465.01,1,48.843155829,21.832337829,127.6695,dosková,prefabrikovaný železobetón,32,77,391,podľa tabuliek,Vodný tok,1970,Nezistený,1.0,4.3,,6.9,6.2,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A00700,3814A04600,4863,1407,Nezistený,1.407,1,Košice,3,3,3,3,3,3,3,3,3,3,5,5,
M7664,cesta III. triedy,3731,Dilatačný celok,Most cez poľný kanál pred obcou Pusté Čemerné,M7664.01,3,48.843536354,21.827905911,128.641499,dosková,monolitický železobetón,16,17,104,odhadom,Kanál,1934,Nezistený,1.0,2.5,,6.0,5.6,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A00700,3814A04600,4863,1746,Nezistený,1.746,1,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M2861,cesta III. triedy,3732,Dilatačný celok,Most cez poľný kanál pred obcou Topoľany,M2861.01,2,48.76926975,21.853823037,113.346999,dosková,prefabrikovaný železobetón,42,97,369,podľa tabuliek,Kanál,1964,Nezistený,1.0,3.75,,7.9,7.0,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A00804,3814A16600,361554,1663,Nezistený,1.685,4,Košice,2,2,2,2,2,2,2,2,6,6,6,6,
M7093,cesta III. triedy,3732,Dilatačný celok,Most cez potok Duša v obci Topoľany,M7093.01,3,48.766977295,21.845745182,114.395999,trámová,prefabrikovaný predpätý betón,24,52,120,podľa tabuliek,Vodný tok,1961,Nezistený,1.0,14.0,,7.5,6.5,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A00804,3814A16600,361554,2599,Nezistený,2.621,4,Košice,4,4,4,4,4,4,4,4,4,4,6,6,
M5657,cesta III. triedy,3732,Dilatačný celok,Most cez miestny potok v obci Suché,M5657.01,4,48.773456696,21.835802267,116.964,dosková,monolitický železobetón,26,43,378,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,2.45,,7.7,6.7,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A16700,3814A04300,354515,902,Nezistený,4.15,6,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M2760,cesta III. triedy,3732,Dilatačný celok,Most cez miestny potok v obci Rakovec nad Ondavou,M2760.01,6,48.77385663,21.78804218,147.796499,klenbová,kameň,25,72,308,podľa tabuliek,Vodný tok,1934,Nezistený,1.0,4.7,,7.0,7.0,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A15400,3814A15700,354502,13,Nezistený,4.434,8,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M1794,cesta III. triedy,3733,Dilatačný celok,Most cez potok v obci Lesné,M1794.01,3,48.792686131,21.814109762,160.4545,dosková,monolitický železobetón,11,20,113,odhadom,Vodný tok,1929,Nezistený,1.0,3.0,,6.0,5.4,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A48300,3814A15900,1324559,352,Nezistený,2.749,2,Košice,4,4,4,4,4,4,4,4,4,4,5,5,
M242,cesta III. triedy,3734,Dilatačný celok,Most cez odvod. kanál za obcou Nacina Ves,M242.01,1,48.818363894,21.848347448,123.212,dosková,prefabrikovaný železobetón,50,124,386,podľa tabuliek,Kanál,1965,Nezistený,1.0,7.2,,6.8,,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A02700,3814A04500,4865,379,Nezistený,0.379,1,Košice,2,2,2,2,2,2,2,2,2,2,6,6,
M4948,cesta III. triedy,3734,Dilatačný celok,Most cez potok v obci Lesné,M4948.01,3,48.815697572,21.83007644,121.485499,dosková,monolitický železobetón,26,43,378,podľa tabuliek,Vodný tok,1954,Nezistený,1.0,3.2,,5.8,,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3814A02700,3814A04500,4865,1806,Nezistený,1.806,1,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M5991,cesta III. triedy,3735,Dilatačný celok,Most cez potok pred mestom Strážske,M5991.01,4,48.861296408,21.820086557,135.27025,dosková,monolitický železobetón,26,42,347,podľa tabuliek,Vodný tok,1953,Nezistený,1.0,3.5,,8.0,7.0,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3812A27200,3812A01200,354471,354,Nezistený,7.014,7,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M1873,cesta III. triedy,3000,Dilatačný celok,Most cez Horský potok v obci Brzotín,M1873.01,1,48.631885866,20.499558727,264.338,dosková,prefabrikovaný železobetón,39,80,364,odhadom,Vodný tok,1960,Nezistený,1.0,6.0,,12.0,10.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A01200,3732A21400,4553,14,Nezistený,1.725,5,Košice,3,3,3,3,3,3,3,4,4,4,4,4,
M4980,cesta III. triedy,3000,Dilatačný celok,Most cez rieku Slaná v obci Brzotín,M4980.01,2,48.632765899,20.50244921,265.2755,trámová,prefabrikovaný predpätý betón,32,90,0,statický výpočet,Vodný tok,1961,"ZM1, ZM2",2.0,32.665,36.99,9.0,9.0,473.0,418.0,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A21400,3732A21500,324430,206,Nezistený,1.957,6,Košice,3,3,3,3,3,3,5,5,1,1,1,1,
M2216,cesta III. triedy,3791,Dilatačný celok,Most v obci Vyšné Nemecké,M2216.01,1,48.662666495,22.262757413,120.589999,dosková,monolitický železobetón,26,33,145,odhadom,Vodný tok,1932,Nezistený,1.0,4.8,,11.2,8.0,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A05000,3841A07300,3079,553,Nezistený,0.637,2,Košice,2,2,2,2,2,2,2,2,2,2,2,6,
M1543,cesta III. triedy,2822,Dilatačný celok,Most cez potok v obci Gemerská Panica,M1543.01,2,48.472144271,20.350441276,190.7185,klenbová,kameň,25,70,308,podľa tabuliek,Vodný tok,1927,Nezistený,1.0,2.6,,9.0,7.9,26.0,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3734A04000,3734A04101,324476,84,Nezistený,2.709,7,Košice,3,3,3,3,3,3,3,3,4,4,4,4,
M1502,cesta III. triedy,2822,Dilatačný celok,Most cez rieku Slaná pred obcou Bretka,M1502.01,3,48.486698629,20.347195408,196.264249,dosková,prefabrikovaný predpätý betón,26,75,205,podľa tabuliek,Vodný tok,1973,Nezistený,3.0,33.65,,7.5,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3734A04400,3734A04500,324480,1129,Nezistený,4.947,12,Košice,3,3,3,3,3,3,3,3,3,5,5,5,
M3003,cesta III. triedy,2822,Dilatačný celok,050143- 004 Most cez potok Muráňka v obci Bretka,M3003.01,4,48.488547508,20.343168424,190.422,trámová,oceľ -  plnostenná,32,80,196,projektovaná,Vodný tok,2002,Nezistený,1.0,14.3,,7.5,6.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3734A04600,3734A04700,324482,38,Nezistený,5.391,14,Košice,3,3,3,3,3,3,3,3,3,3,3,3,
M7630,cesta III. triedy,3002,Dilatačný celok,Most cez potok za obcou Plešivec,M7630.01,1,48.525609966,20.409349964,254.42925,dosková,monolitický železobetón,20,50,294,odhadom,Vodný tok,1939,Nezistený,1.0,3.5,,9.0,8.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A02200,3732A04300,4579,122,Nezistený,0.122,1,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M6446,cesta III. triedy,3003,Dilatačný celok,Most cez rieku pri obci Bohúňovo,M6446.01,1,48.518538749,20.38031516,205.911999,trámová,prefabrikovaný predpätý betón,31,88,185,podľa tabuliek,Vodný tok,1972,Nezistený,1.0,24.25,,9.0,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A00800,3732A24100,4580,34,Nezistený,0.034,1,Košice,4,4,4,4,4,4,4,5,5,5,6,6,
M4352,cesta III. triedy,3003,Dilatačný celok,Most cez suchú priekopu pred obcou Bohúňovo,M4352.01,2,48.518884564,20.379001989,207.176999,klenbová,monolitický prostý betón,50,130,420,odhadom,Vodný tok,1936,Nezistený,1.0,2.95,,5.7,5.7,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A00800,3732A24100,4580,152,Nezistený,0.152,1,Košice,3,3,3,3,3,3,3,3,3,3,3,4,
M68,cesta III. triedy,3004,Dilatačný celok,Most cez potok v obci Kečovo,M68.01,1,48.491605333,20.486329137,323.7755,dosková,prefabrikovaný železobetón,46,109,420,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,7.0,,9.5,7.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3734A03800,3734A00500,324474,12,Nezistený,2.267,3,Košice,3,3,3,3,3,3,3,5,5,5,5,4,
M1615,cesta III. triedy,3005,Dilatačný celok,Most cez jarok za obcou Gemerská Hôrka,M1615.01,3,48.538246856,20.360849031,259.282,klenbová,monolitický železobetón,32,80,196,projektovaná,Vodný tok,2001,Nezistený,1.0,3.5,,7.5,7.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A03500,3732A23801,4570,549,Nezistený,3.543,15,Košice,1,1,1,1,1,1,1,1,1,3,3,3,904.0
M1987,cesta III. triedy,3009,Dilatačný celok,Most cez rieku Slaná pred obcou Gombasek,M1987.01,1,48.571551713,20.463760992,234.37575,dosková,prefabrikovaný predpätý betón,26,77,198,podľa tabuliek,Vodný tok,1966,Nezistený,1.0,18.1,,8.7,7.7,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A04500,3732A22100,4559,171,Nezistený,0.447,7,Košice,3,3,3,3,3,3,3,4,4,4,4,5,
M4212,cesta III. triedy,3010,Dilatačný celok,Most cez potok v obci Kružná,M4212.01,1,48.637713775,20.472922856,304.896999,dosková,monolitický železobetón,26,43,378,podľa tabuliek,Vodný tok,1957,Nezistený,1.0,2.5,,3.5,3.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A21301,3732A04800,324429,0,Nezistený,2.233,10,Košice,3,3,3,3,3,3,3,3,3,3,3,4,
M4972,cesta III. triedy,3012,Dilatačný celok,Most cez potok v obci Krásnohorská Dlhá Lúka,M4972.01,3,48.6259406,20.580195102,303.634999,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,1948,Nezistený,1.0,13.22,,11.2,9.4,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A26600,3732A26700,324556,9,Nezistený,5.279,17,Košice,1,1,1,1,1,1,1,3,3,3,3,3,674.0
M2274,cesta III. triedy,3012,Dilatačný celok,Most cez potok v obci Dlhá Lúka,M2274.01,4,48.626598991,20.582042009,304.9185,klenbová,monolitický prostý betón,23,58,255,odhadom,Vodný tok,1940,Nezistený,1.0,2.6,,6.8,5.9,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A26800,3732A26900,324558,17,Nezistený,5.438,19,Košice,4,4,4,4,4,4,4,4,4,4,4,3,674.0
M6445,cesta III. triedy,3014,Dilatačný celok,Most cez potok za obcou Krásnohorské Podhradie,M6445.01,2,48.666901517,20.594003225,392.157999,dosková,monolitický železobetón,19,24,151,podľa tabuliek,Vodný tok,1947,Nezistený,1.0,5.1,,5.5,5.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A14800,3732A14900,324358,230,Nezistený,2.258,7,Košice,4,4,4,4,4,4,4,3,3,3,3,4,
M1347,cesta III. triedy,3014,Dilatačný celok,Most cez potok v obci Pača,M1347.01,3,48.676135122,20.604566916,416.2305,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1947,Nezistený,1.0,2.2,,6.0,6.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A14900,3732A15000,324359,1108,Nezistený,3.489,8,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M7633,cesta III. triedy,3014,Dilatačný celok,Most cez potok v obci Pača,M7633.01,4,48.677725157,20.607000574,419.1205,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1947,Nezistený,1.0,2.5,,6.0,6.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A15000,3714A07500,324360,160,Nezistený,3.833,9,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M415,cesta III. triedy,3015,Dilatačný celok,Most cez Čremošný potok pred obcou Drnava,M415.01,1,48.638165197,20.630448482,350.751499,trámová,prefabrikovaný predpätý betón,30,68,178,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,12.25,,7.5,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A01500,3732A27500,4920,1180,Nezistený,1.18,1,Košice,3,3,3,3,3,3,3,4,4,4,4,4,
M6269,cesta III. triedy,3015,Dilatačný celok,Most cez potok Čremošná pred obcou Drnava,M6269.01,2,48.638701608,20.645119156,364.6535,trámová,prefabrikovaný železobetón,36,88,261,podľa tabuliek,Vodný tok,1985,Nezistený,1.0,8.06,,7.64,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A01500,3732A27500,4920,2294,Nezistený,2.294,1,Košice,3,3,3,3,3,3,3,4,4,4,4,4,
M1166,cesta III. triedy,3015,Dilatačný celok,Most cez potok Čremošná za obcou Drnava,M1166.01,4,48.64937462,20.679464895,425.232,dosková,prefabrikovaný železobetón,19,48,117,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A28202,3741A07100,325822,1761,Nezistený,5.467,13,Košice,3,3,3,3,3,3,3,5,5,5,5,5,
M2737,cesta III. triedy,3015,Dilatačný celok,Most cez potok pred obcou Kováčová,M2737.01,5,48.646016199,20.691686721,428.069,trámová,oceľ -  plnostenná,19,48,117,podľa tabuliek,Vodný tok,1952,Nezistený,1.0,6.8,,5.4,4.9,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3741A07100,3741A07200,325823,595,Nezistený,6.536,14,Košice,4,4,4,4,4,4,4,5,5,5,5,6,
M2081,cesta III. triedy,3015,Dilatačný celok,Most cez potok Čremošná v obci Kováčová,M2081.01,6,48.63894485,20.697671955,442.932499,dosková,monolitický železobetón,25,54,310,odhadom,Vodný tok,1961,Nezistený,1.0,4.5,,8.5,7.3,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3741A07400,3741A01201,325826,124,Nezistený,7.58,17,Košice,2,2,2,2,2,2,4,6,6,2,2,2,
M6486,cesta III. triedy,3015,Dilatačný celok,Most cez potok Čremošná pred obcou Lúčka,M6486.01,7,48.63310161,20.704245258,468.4195,dosková,prefabrikovaný železobetón,39,103,343,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,6.0,,7.5,6.5,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3741A07400,3741A01201,325826,1052,Nezistený,8.508,17,Košice,2,2,2,2,2,2,2,4,4,4,4,5,
M1749,cesta III. triedy,3015,Dilatačný celok,Most cez potok Čremošná pri obci Lúčka,M1749.01,8,48.631959172,20.720173689,481.352499,dosková,prefabrikovaný železobetón,42,110,382,podľa tabuliek,Vodný tok,1976,Nezistený,1.0,5.75,,8.2,7.0,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3741A01202,3741A07700,4929,292,Nezistený,9.751,19,Košice,2,2,2,2,2,2,2,2,2,2,5,5,
M4438,cesta III. triedy,3016,Dilatačný celok,Most cez potok v obci Lúčka,M4438.01,1,48.63556239,20.720983757,524.6915,dosková,monolitický železobetón,19,51,267,odhadom,Vodný tok,1947,Nezistený,1.0,2.35,,4.7,4.7,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3741A06800,3741A06900,324530,32,Nezistený,0.479,5,Košice,4,4,4,4,4,4,4,4,4,4,4,5,
M1301,cesta III. triedy,3018,Dilatačný celok,Most cez potok Eveteš v obci Jablonov,M1301.01,1,48.574031871,20.644026247,208.32575,dosková,monolitický železobetón,21,43,106,odhadom,Vodný tok,1945,Nezistený,1.0,6.1,,7.7,6.55,,,KE SK,SC KSK - RV,Rožňava,oba smery trasy CK,medzikrižovatkový,3732A25000,3732A05600,324528,570,3.824,4.322,19,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M1097,cesta III. triedy,3299,Dilatačný celok,Most pred obcou Hosťovce,M1097.01,3,48.586704561,20.85319567,194.478749,dosková,prefabrikovaný predpätý betón,20,60,162,podľa tabuliek,Vodný tok,1966,Nezistený,1.0,15.1,,7.7,6.7,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A09900,3741A01900,451257,37,Nezistený,1.712,2,Košice,4,4,4,4,4,4,4,4,4,4,4,4,544.0
M3469,cesta III. triedy,3300,Dilatačný celok,Most cez Bodvu v obci Turnianska Nová Ves,M3469.01,4,48.579924543,20.887345459,174.512499,trámová,monolitický železobetón,6,11,42,odhadom,Vodný tok,1932,Nezistený,1.0,9.0,,5.0,4.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A11500,3741A02300,451273,169,Nezistený,4.896,13,Košice,3,3,3,3,4,4,4,4,4,4,5,5,
M2865,cesta III. triedy,3300,Dilatačný celok,Most cez rameno Bodvy v obci Turnianska Nová Ves,M2865.01,5,48.581481961,20.887894895,174.611499,dosková,monolitický železobetón,13,31,160,podľa tabuliek,Vodný tok,1948,Nezistený,1.0,6.6,,6.0,5.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A11500,3741A02300,451273,334,Nezistený,5.061,13,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M5691,cesta III. triedy,3301,Dilatačný celok,Most cez Bodvu v obci Hosťovce,M5691.01,1,48.569226813,20.857662416,173.23225,trámová,prefabrikovaný predpätý betón,31,88,161,podľa tabuliek,Vodný tok,1974,Nezistený,1.0,28.0,,8.8,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A09801,3741A02201,451256,94,Nezistený,1.214,6,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M7350,cesta III. triedy,3302,Dilatačný celok,Most cez potok Háj v obci Turňa nad Bodvou,M7350.01,1,48.597732754,20.87826626,177.812749,dosková,prefabrikovaný železobetón,32,76,387,podľa tabuliek,Vodný tok,1965,Nezistený,1.0,4.2,,9.7,7.2,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A10600,3741A10700,451264,6,Nezistený,0.309,3,Košice,3,3,3,3,3,3,3,3,3,3,3,3,
M1439,cesta III. triedy,3302,Dilatačný celok,Most cez Bodvu za obcou Turňa nad Bodvou,M1439.01,4,48.593719968,20.894112133,173.787249,trámová,prefabrikovaný predpätý betón,24,50,100,podľa tabuliek,Vodný tok,1961,Nezistený,1.0,17.6,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A02603,3741A02300,484943,914,Nezistený,1.545,7,Košice,5,5,5,5,5,5,5,5,6,6,6,6,
M3361,cesta III. triedy,3302,Dilatačný celok,Most cez jarok v obci Žarnov,M3361.01,7,48.585079238,20.915415533,189.649999,klenbová,kameň,10,20,98,odhadom,Vodný tok,1911,Nezistený,1.0,2.6,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A02300,3741A17000,6413,1312,Nezistený,3.474,8,Košice,5,5,5,5,5,5,5,5,5,5,6,6,
M6977,cesta III. triedy,3302,Dilatačný celok,Most cez jarok v obci Janík,M6977.01,8,48.555864598,20.96670191,190.1815,klenbová,kameň,10,19,98,odhadom,Vodný tok,1911,Nezistený,1.0,3.7,,7.5,7.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A11900,3741A12000,451277,22,Nezistený,8.919,18,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M4885,cesta III. triedy,3302,Dilatačný celok,Most cez miestny potok za obcou Rešica,M4885.01,13,48.541334994,21.039277736,197.498999,dosková,monolitický železobetón,26,43,378,podľa tabuliek,Vodný tok,1955,Nezistený,1.0,3.0,,7.3,5.85,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A03700,3742A29600,5237,7,Nezistený,9.678,27,Košice,3,3,3,3,3,3,3,3,3,4,4,4,
M1645,cesta III. triedy,3302,Dilatačný celok,Most cez miestny potok pri obci Rešica,M1645.01,14,48.538645226,21.059873099,194.111499,dosková,prefabrikovaný železobetón,35,90,362,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A29900,3742A30100,451480,1566,Nezistený,11.617,30,Košice,3,3,3,3,3,3,3,3,3,5,5,5,
M1010,cesta III. triedy,3302,Dilatačný celok,Most cez miestny potok za obcou Buzica,M1010.01,15,48.533637104,21.089756399,204.101999,dosková,monolitický železobetón,22,31,234,podľa tabuliek,Vodný tok,1947,Nezistený,1.0,4.4,,6.1,6.1,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A05900,3742A23500,5240,804,Nezistený,14.007,34,Košice,3,3,3,3,3,3,3,3,3,5,5,5,
M2126,cesta III. triedy,3302,Dilatačný celok,Most cez miestny potok za obcou Buzica,M2126.01,16,48.531585733,21.105936647,199.77,dosková,monolitický železobetón,22,31,324,podľa tabuliek,Vodný tok,1949,Nezistený,1.0,4.8,,5.5,5.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A05900,3742A23500,5240,2030,Nezistený,15.233,34,Košice,3,3,3,3,3,3,3,3,3,5,5,5,
M219,cesta III. triedy,3302,Dilatačný celok,Most cez jarok pred obcou Perín,M219.01,17,48.531773094,21.129379756,206.669999,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1949,Nezistený,1.0,2.2,,6.9,6.9,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A23700,3742A23900,451397,8,Nezistený,17.03,37,Košice,2,2,2,2,2,2,2,2,2,5,5,5,
M2473,cesta III. triedy,3302,Dilatačný celok,Most cez jarok pred obcou Perín,M2473.01,18,48.534644032,21.172390566,208.65975,dosková,prefabrikovaný železobetón,39,92,350,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,3.0,,7.5,6.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A03800,3742A23400,5236,274,Nezistený,20.234,40,Košice,3,3,3,3,3,3,3,3,3,5,5,5,
M7406,cesta III. triedy,3306,Dilatačný celok,Most cez potok Háj v obci Háj,M7406.01,1,48.628346896,20.855433046,270.384999,dosková,monolitický železobetón,22,31,234,podľa tabuliek,Vodný tok,1937,Nezistený,1.0,4.6,,6.2,5.25,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A16600,3741A16700,452372,14,Nezistený,4.226,9,Košice,3,3,3,3,3,3,3,3,4,4,4,4,
M1716,cesta III. triedy,3306,Dilatačný celok,Most č. 050175-2 na ceste č. III/050175 Háj - Hačava,M1716.01,2,48.634035603,20.850337256,301.66525,dosková,monolitický železobetón,32,80,196,projektovaná,Vodný tok,1997,Nezistený,1.0,4.1,,6.0,6.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A19600,3741A19700,1315061,230,Nezistený,5.082,13,Košice,1,1,1,1,1,1,1,1,4,4,4,4,
M4612,cesta III. triedy,3306,Dilatačný celok,Most cez potok Háj za obcou Háj,M4612.01,3,48.64164215,20.848633151,389.1125,dosková,prefabrikovaný železobetón,33,75,382,podľa tabuliek,Vodný tok,1975,Nezistený,1.0,5.6,,5.6,4.8,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A19600,3741A19700,1315061,1135,Nezistený,5.987,13,Košice,3,3,3,3,3,3,3,3,5,5,5,5,
M3394,cesta III. triedy,3306,Dilatačný celok,Most č. 050175-4 na ceste č. III/050175 Háj - Hačava,M3394.01,4,48.644175115,20.847222699,409.399,dosková,monolitický železobetón,32,80,196,projektovaná,Vodný tok,1997,Nezistený,1.0,4.3,,6.0,6.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3741A19600,3741A19700,1315061,1458,Nezistený,6.31,13,Košice,1,1,1,1,1,1,1,1,4,4,4,4,
